[2024-08-14 11:15:10.093] 0.75, 0.39, -9.45
[2024-08-14 11:15:10.093] 0.71, 0.35, -9.38
[2024-08-14 11:15:10.093] 0.67, 0.35, -9.41
[2024-08-14 11:15:10.093] 0.67, 0.39, -9.41
[2024-08-14 11:15:10.093] 0.75, 0.35, -9.41
[2024-08-14 11:15:10.093] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.093] 0.67, 0.35, -9.41
[2024-08-14 11:15:10.093] 0.71, 0.35, -9.41
[2024-08-14 11:15:10.093] 0.71, 0.31, -9.45
[2024-08-14 11:15:10.093] 0.71, 0.35, -9.41
[2024-08-14 11:15:10.093] 0.67, 0.39, -9.45
[2024-08-14 11:15:10.106] 0.71, 0.31, -9.41
[2024-08-14 11:15:10.106] 0.67, 0.35, -9.45
[2024-08-14 11:15:10.106] 0.75, 0.31, -9.53
[2024-08-14 11:15:10.106] 0.67, 0.31, -9.45
[2024-08-14 11:15:10.106] 0.67, 0.31, -9.45
[2024-08-14 11:15:10.106] 0.71, 0.31, -9.38
[2024-08-14 11:15:10.106] 0.75, 0.35, -9.49
[2024-08-14 11:15:10.106] 0.71, 0.27, -9.45
[2024-08-14 11:15:10.106] 0.75, 0.31, -9.41
[2024-08-14 11:15:10.106] 0.67, 0.39, -9.41
[2024-08-14 11:15:10.106] 0.71, 0.35, -9.41
[2024-08-14 11:15:10.111] 0.67, 0.35, -9.45
[2024-08-14 11:15:10.111] 0.67, 0.35, -9.45
[2024-08-14 11:15:10.111] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.111] 0.71, 0.31, -9.45
[2024-08-14 11:15:10.111] 0.75, 0.35, -9.41
[2024-08-14 11:15:10.111] 0.71, 0.35, -9.49
[2024-08-14 11:15:10.111] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.111] 0.67, 0.35, -9.41
[2024-08-14 11:15:10.111] 0.71, 0.35, -9.45
[2024-08-14 11:15:10.111] 0.67, 0.27, -9.41
[2024-08-14 11:15:10.111] 0.67, 0.31, -9.45
[2024-08-14 11:15:10.123] 0.71, 0.31, -9.45
[2024-08-14 11:15:10.123] 0.71, 0.31, -9.45
[2024-08-14 11:15:10.123] 0.71, 0.31, -9.49
[2024-08-14 11:15:10.123] 0.67, 0.39, -9.41
[2024-08-14 11:15:10.123] 0.67, 0.35, -9.41
[2024-08-14 11:15:10.123] 0.67, 0.35, -9.45
