Timestamp (ms),X (m/s^2),Y (m/s^2),Z (m/s^2)
1085870,0.20,0.00,-9.49
1085882,0.16,0.04,-9.53
1085894,0.20,0.00,-9.53
1085906,0.20,0.00,-9.53
1085918,0.16,0.00,-9.53
1085930,0.20,0.00,-9.57
1085942,0.24,-0.04,-9.61
1085954,0.16,0.00,-9.53
1085966,0.16,0.00,-9.57
1085978,0.20,0.00,-9.57
1085990,0.16,0.04,-9.57
1086002,0.20,0.00,-9.53
1086014,0.43,0.35,-10.67
1086026,0.71,-0.24,-10.67
1086038,0.47,-0.04,-10.32
1086050,0.35,0.12,-9.65
1086062,0.31,-0.08,-9.81
1086074,0.16,-0.04,-9.85
1086086,0.20,0.00,-9.38
1086098,0.24,-0.04,-9.89
1086110,0.16,0.08,-9.34
1086122,0.27,-0.04,-9.69
1086134,0.27,-0.04,-9.57
1086146,0.20,0.04,-9.57
1086158,0.20,-0.04,-9.45
1086170,0.20,0.00,-9.57
1086182,0.20,-0.04,-9.45
1086194,0.20,-0.04,-9.49
1086206,0.20,-0.04,-9.49
1086218,0.16,0.00,-9.49
1086230,0.20,0.00,-9.57
1086242,0.20,0.00,-9.49
1086254,0.16,0.00,-9.53
1086266,0.16,0.00,-9.57
1086278,0.24,0.00,-9.57
1086290,0.20,0.00,-9.53
1086302,0.20,0.00,-9.49
1086314,0.24,0.00,-9.57
1086326,0.20,0.00,-9.53
1086338,0.16,0.00,-9.57
1086350,0.16,-0.04,-9.53
1086362,0.20,0.00,-9.49
1086374,0.20,0.00,-9.49
1086386,0.24,0.00,-9.53
1086398,0.20,0.00,-9.53
1086410,0.20,-0.04,-9.61
1086422,0.16,0.04,-9.53
1086434,0.16,0.00,-9.49
1086446,0.20,0.00,-9.57
1086458,0.20,0.00,-9.65
1086470,0.20,0.00,-9.57
1086482,0.20,0.00,-9.61
1086494,0.16,0.04,-9.57
1086506,0.16,-0.04,-9.57
1086518,0.24,0.00,-9.53
1086530,0.20,0.00,-9.57
1086542,0.20,0.00,-9.53
1086554,0.24,0.00,-9.57
1086566,0.20,-0.04,-9.53
1086578,0.20,0.00,-9.53
1086590,0.20,0.00,-9.57
1086602,0.20,0.00,-9.57
1086614,0.24,0.00,-9.53
1086626,0.24,-0.04,-9.57
1086638,0.20,0.00,-9.53
1086650,0.20,-0.04,-9.49
1086662,0.16,-0.04,-9.57
1086674,0.20,0.00,-9.49
1086686,0.20,0.00,-9.53
1086698,0.20,0.00,-9.53
1086710,0.12,0.12,-8.75
1086722,0.12,0.00,-9.61
1086734,0.12,0.00,-8.90
1086746,0.20,0.04,-9.18
1086758,0.20,-0.04,-9.65
1086770,0.16,0.04,-9.41
1086782,0.20,-0.04,-9.57
1086794,0.16,0.04,-9.45
1086806,0.20,-0.04,-9.45
1086818,0.20,-0.04,-9.45
1086830,0.20,0.00,-9.61
1086842,0.24,0.00,-9.53
1086854,0.20,0.00,-9.65
1086866,0.20,0.04,-9.53
1086878,0.16,0.00,-9.49
1086890,0.20,-0.04,-9.61
1086902,0.20,0.00,-9.57
1086914,0.16,0.04,-9.45
1086926,0.16,0.00,-9.49
1086938,0.20,0.00,-9.53
1086950,0.20,0.00,-9.53
1086962,0.20,0.00,-9.57
1086974,0.24,0.00,-9.57
1086986,0.20,0.00,-9.53
1086998,0.20,0.00,-9.57
1087010,0.24,0.00,-9.53
1087022,0.20,0.00,-9.53
1087034,0.20,0.00,-9.49
1087046,0.20,0.04,-9.53
1087058,0.16,0.00,-9.53
1087070,0.20,0.00,-9.53
1087082,0.20,0.00,-9.53
1087094,0.20,0.00,-9.53
1087106,0.24,0.00,-9.57
1087118,0.20,0.00,-9.53
1087130,0.16,0.00,-9.53
1087142,0.16,0.00,-9.57
1087154,0.16,0.00,-9.53
1087166,0.16,0.04,-9.53
1087178,0.16,-0.04,-9.53
1087190,0.20,0.00,-9.53
1087202,0.16,0.00,-9.53
1087214,0.20,-0.04,-9.57
1087226,0.16,0.00,-9.53
1087238,0.20,0.00,-9.49
1087250,0.20,0.00,-9.57
1087262,0.16,0.04,-9.53
1087274,0.20,-0.04,-9.49
1087286,0.20,0.00,-9.61
1087298,0.24,0.00,-9.53
1087310,0.20,0.00,-9.57
1087322,0.20,0.00,-9.49
1087334,0.20,0.00,-9.53
1087346,0.20,0.00,-9.57
1087358,0.24,0.00,-9.53
1087370,0.16,0.00,-9.57
1087382,0.20,0.00,-9.53
1087394,0.20,-0.04,-9.49
1087406,0.20,0.00,-9.53
1087418,0.16,0.00,-9.49
1087430,0.16,-0.04,-9.57
1087442,0.16,0.00,-9.57
1087454,0.20,0.00,-9.53
1087466,0.16,0.00,-9.53
1087478,0.20,-0.04,-9.53
1087490,0.16,0.04,-9.49
1087502,0.20,0.00,-9.49
1087514,0.20,0.00,-9.53
1087526,0.20,0.00,-9.53
1087538,0.16,0.04,-9.53
1087550,0.16,-0.04,-9.53
1087562,0.24,0.00,-9.53
1087574,0.20,0.00,-9.61
1087586,0.20,0.00,-9.53
1087598,0.24,0.00,-9.49
1087610,0.51,-0.35,-11.96
1087622,0.51,0.27,-10.04
1087634,0.51,-0.43,-10.59
1087646,0.35,0.12,-9.96
1087658,0.31,-0.04,-9.57
1087670,0.20,-0.04,-9.26
1087682,0.24,-0.04,-9.85
1087694,0.16,0.04,-9.38
1087706,0.27,-0.04,-9.85
1087718,0.12,0.04,-9.30
1087730,0.24,0.04,-9.45
1087742,0.16,-0.04,-9.69
1087754,0.20,0.04,-9.57
1087766,0.20,-0.04,-9.57
1087778,0.16,0.00,-9.61
1087790,0.24,0.00,-9.61
1087802,0.20,-0.04,-9.57
1087814,0.24,-0.04,-9.61
1087826,0.16,0.00,-9.49
1087838,0.20,0.00,-9.57
1087850,0.16,0.00,-9.53
1087862,0.16,0.00,-9.57
1087874,0.24,0.00,-9.57
1087886,0.16,0.00,-9.53
1087898,0.20,0.00,-9.45
1087910,0.20,0.00,-9.53
1087922,0.20,0.00,-9.61
1087934,0.16,0.00,-9.53
1087946,0.16,0.00,-9.57
1087958,0.20,0.00,-9.49
1087970,0.20,0.00,-9.53
1087982,0.20,0.00,-9.53
1087994,0.24,0.00,-9.53
1088006,0.20,0.00,-9.53
1088018,0.20,0.00,-9.57
1088030,0.20,-0.04,-9.53
1088042,0.16,0.00,-9.57
1088054,0.20,-0.04,-9.57
1088066,0.20,-0.04,-9.53
1088078,0.24,0.00,-9.53
1088090,0.20,0.00,-9.49
1088102,0.20,0.00,-9.53
1088114,0.24,0.00,-9.53
1088126,0.20,0.00,-9.57
1088138,0.16,-0.04,-9.65
1088150,0.16,0.00,-9.53
1088162,0.20,0.04,-9.45
1088174,0.16,0.00,-9.49
1088186,0.16,0.00,-9.53
1088198,0.20,0.00,-9.53
1088210,0.20,0.00,-9.49
1088222,0.24,0.00,-9.57
1088234,0.20,0.00,-9.53
1088246,0.20,0.00,-9.57
1088258,0.20,0.00,-9.53
1088270,0.24,0.00,-9.53
1088282,0.20,0.00,-9.53
1088294,0.20,0.00,-9.57
1088306,0.20,0.00,-9.53
1088318,0.24,0.00,-9.57
1088330,0.20,0.00,-9.53
1088342,0.20,0.04,-9.57
1088354,0.20,-0.04,-9.57
1088366,0.20,0.00,-9.57
1088378,0.20,0.00,-9.61
1088390,0.16,0.00,-9.57
1088402,0.12,0.04,-9.57
1088414,0.12,0.04,-9.10
1088426,0.16,0.00,-9.65
1088438,0.20,0.00,-9.22
1088450,0.24,-0.04,-9.61
1088462,0.20,0.04,-9.41
1088474,0.20,0.04,-9.57
1088486,0.20,-0.04,-9.57
1088498,0.20,0.00,-9.57
1088510,0.24,-0.08,-9.49
1088522,0.24,0.00,-9.53
1088534,0.20,0.00,-9.57
1088546,0.24,0.00,-9.49
1088558,0.20,0.00,-9.57
1088570,0.20,0.00,-9.49
1088582,0.20,0.00,-9.57
1088594,0.20,0.00,-9.57
1088606,0.20,0.00,-9.49
1088618,0.24,0.00,-9.57
1088630,0.24,0.00,-9.53
1088642,0.20,0.04,-9.57
1088654,0.16,0.00,-9.53
1088666,0.20,0.00,-9.49
1088678,0.16,0.00,-9.53
1088690,0.20,0.00,-9.53
1088702,0.20,0.00,-9.53
1088714,0.24,0.00,-9.57
1088726,0.16,0.00,-9.57
1088738,0.24,0.00,-9.57
1088750,0.24,-0.04,-9.53
1088762,0.20,0.00,-9.53
1088774,0.24,0.00,-9.61
1088786,0.24,0.00,-9.49
1088798,0.20,0.00,-9.49
1088810,0.24,0.00,-9.57
1088822,0.20,0.00,-9.53
1088834,0.20,0.00,-9.53
1088846,0.20,0.00,-9.57
1088858,0.24,0.00,-9.53
1088870,0.20,0.00,-9.53
1088882,0.20,0.00,-9.57
1088894,0.24,0.00,-9.53
1088906,0.20,0.04,-9.57
1088918,0.20,-0.04,-9.49
1088930,0.20,0.00,-9.57
1088942,0.20,0.00,-9.49
1088954,0.20,0.00,-9.53
1088966,0.20,0.00,-9.61
1088978,0.20,0.00,-9.53
1088990,0.20,0.00,-9.57
1089002,0.16,0.04,-9.61
1089014,0.24,0.04,-9.53
1089026,0.20,0.00,-9.53
1089038,0.20,0.00,-9.57
1089050,0.20,0.00,-9.53
1089062,0.20,0.04,-9.57
1089074,0.24,0.00,-9.53
1089086,0.24,0.00,-9.53
1089098,0.16,0.00,-9.57
1089110,0.20,0.00,-9.53
1089122,0.16,-0.04,-9.53
1089134,0.20,0.00,-9.57
1089146,0.24,0.00,-9.53
1089158,0.20,0.00,-9.57
1089170,0.20,0.00,-9.53
1089182,0.20,0.00,-9.53
1089194,0.16,0.04,-9.53
1089206,0.20,0.00,-9.57
1089218,0.20,0.00,-9.57
1089230,0.04,-0.98,-10.83
1089242,0.24,-0.04,-11.10
1089254,0.39,-0.47,-10.32
1089266,0.47,0.00,-9.53
1089278,0.35,-0.12,-10.12
1089290,0.20,0.08,-9.38
1089302,0.16,-0.08,-9.77
1089314,0.20,0.04,-9.38
1089326,0.24,-0.04,-9.45
1089338,0.27,-0.08,-9.57
1089350,0.16,0.04,-9.57
1089362,0.20,-0.04,-9.53
1089374,0.20,0.04,-9.65
1089386,0.16,-0.04,-9.61
1089398,0.20,-0.04,-9.45
1089410,0.20,0.04,-9.57
1089422,0.20,0.00,-9.57
1089434,0.24,0.00,-9.57
1089446,0.20,0.00,-9.53
1089458,0.20,0.00,-9.53
1089470,0.24,0.00,-9.53
1089482,0.20,0.00,-9.61
1089494,0.16,0.00,-9.53
1089506,0.20,0.04,-9.49
1089518,0.20,0.00,-9.53
1089530,0.20,0.00,-9.53
1089542,0.16,0.00,-9.53
1089554,0.16,0.00,-9.57
1089566,0.20,-0.04,-9.49
1089578,0.20,-0.04,-9.53
1089590,0.16,0.00,-9.57
1089602,0.20,-0.04,-9.49
1089614,0.20,0.00,-9.57
1089626,0.20,0.00,-9.49
1089638,0.20,-0.04,-9.53
1089650,0.20,0.04,-9.53
1089662,0.20,-0.04,-9.49
1089674,0.20,0.00,-9.49
1089686,0.20,0.00,-9.57
1089698,0.20,0.04,-9.57
1089710,0.20,-0.04,-9.53
1089722,0.20,0.00,-9.57
1089734,0.20,-0.04,-9.57
1089746,0.24,-0.04,-9.49
1089758,0.20,0.04,-9.53
1089770,0.20,0.00,-9.61
1089782,0.24,0.00,-9.49
1089794,0.20,0.04,-9.57
1089806,0.24,0.00,-9.53
1089818,0.24,0.00,-9.53
1089830,0.16,0.00,-9.57
1089842,0.20,0.00,-9.57
1089854,0.20,-0.04,-9.53
1089866,0.16,0.00,-9.53
1089878,0.16,0.00,-9.53
1089890,0.20,0.00,-9.57
1089902,0.16,-0.04,-9.49
1089914,0.20,0.00,-9.53
1089926,0.20,0.00,-9.53
1089938,0.20,0.00,-9.57
1089950,0.20,-0.04,-9.49
1089962,0.20,0.00,-9.53
1089974,0.20,0.00,-9.53
1089986,0.20,-0.04,-9.53
1089998,0.16,0.00,-9.49
1090010,0.16,0.00,-9.61
1090022,0.20,-0.04,-9.57
1090034,0.20,0.00,-9.53
1090046,0.24,0.00,-9.49
1090058,0.24,0.04,-9.30
1090070,0.16,0.04,-9.22
1090082,0.20,-0.04,-9.65
1090094,0.16,0.04,-9.41
1090106,0.24,-0.04,-9.53
1090118,0.20,0.00,-9.49
1090130,0.16,0.04,-9.49
1090142,0.20,-0.08,-9.53
1090154,0.24,0.04,-9.57
1090166,0.20,-0.04,-9.49
1090178,0.16,0.00,-9.49
1090190,0.24,0.00,-9.57
1090202,0.24,0.04,-9.57
1090214,0.20,0.00,-9.53
1090226,0.24,0.00,-9.57
1090238,0.20,0.00,-9.57
1090250,0.16,0.04,-9.57
1090262,0.20,0.00,-9.53
1090274,0.20,0.00,-9.57
1090286,0.24,-0.04,-9.53
1090298,0.20,-0.04,-9.57
1090310,0.20,0.00,-9.49
1090322,0.24,0.00,-9.57
1090334,0.24,0.00,-9.57
1090346,0.16,0.00,-9.57
1090358,0.20,0.00,-9.53
1090370,0.24,0.00,-9.53
1090382,0.20,0.00,-9.53
1090394,0.20,0.00,-9.53
1090406,0.16,0.04,-9.53
1090418,0.24,0.00,-9.57
1090430,0.20,0.00,-9.53
1090442,0.20,0.00,-9.57
1090454,0.20,0.00,-9.57
1090466,0.16,0.00,-9.53
1090478,0.16,0.00,-9.53
1090490,0.20,0.00,-9.57
1090502,0.20,0.00,-9.49
1090514,0.20,0.00,-9.57
1090526,0.24,0.00,-9.49
1090538,0.20,0.00,-9.57
1090550,0.24,0.00,-9.49
1090562,0.20,0.00,-9.53
1090574,0.24,0.00,-9.57
1090586,0.24,0.00,-9.53
1090598,0.20,0.00,-9.49
1090610,0.20,0.00,-9.53
1090622,0.20,0.00,-9.57
1090634,0.20,0.00,-9.49
1090646,0.24,0.00,-9.61
1090658,0.20,-0.04,-9.49
1090670,0.20,0.00,-9.53
1090682,0.24,-0.04,-9.49
1090694,0.16,0.04,-9.53
1090706,0.20,0.00,-9.57
1090718,0.16,0.00,-9.57
1090730,0.16,0.00,-9.53
1090742,0.20,0.00,-9.57
1090754,0.16,0.00,-9.49
1090766,0.20,0.00,-9.53
1090778,0.16,0.00,-9.61
1090790,0.20,-0.04,-9.57
1090802,0.24,0.00,-9.53
1090814,0.20,-0.04,-9.49
1090826,0.16,0.00,-9.53
1090838,0.20,0.00,-9.53
1090850,0.20,-0.04,-9.53
1090862,0.20,-0.04,-9.53
1090874,0.12,0.04,-9.57
1090886,0.20,0.00,-9.57
1090898,0.24,0.00,-9.57
1090910,0.20,0.00,-9.57
1090922,0.20,0.00,-9.53
1090934,0.20,0.00,-9.53
1090946,0.20,0.00,-9.53
1090958,0.16,0.00,-9.49
1090970,0.24,0.00,-9.57
1090982,0.20,0.00,-9.49
1090994,0.16,0.00,-9.53
1091006,0.16,0.00,-9.53
1091018,0.20,0.00,-9.49
1091030,0.16,0.00,-9.57
1091042,0.20,0.00,-9.53
1091054,0.20,0.00,-9.57
1091066,0.24,0.00,-9.53
1091078,0.20,0.00,-9.57
1091090,0.20,0.00,-9.53
1091102,0.16,0.00,-9.53
1091114,0.20,0.00,-9.53
1091126,0.16,0.00,-9.57
1091138,0.16,0.31,-7.81
1091150,-0.04,0.08,-9.10
1091162,0.00,0.31,-7.53
1091174,0.12,0.20,-8.36
1091186,0.27,-0.24,-9.77
1091198,0.12,0.16,-9.18
1091210,0.20,-0.16,-9.57
1091222,0.16,0.08,-9.41
1091234,0.20,0.04,-9.53
1091246,0.20,0.00,-9.34
1091258,0.16,0.04,-9.65
1091270,0.20,0.00,-9.34
1091282,0.20,0.00,-9.65
1091294,0.24,0.04,-9.61
1091306,0.20,0.04,-9.49
1091318,0.20,-0.04,-9.57
1091330,0.16,0.00,-9.57
1091342,0.20,-0.04,-9.53
1091354,0.24,-0.04,-9.53
1091366,0.20,0.00,-9.61
1091378,0.20,0.00,-9.53
1091390,0.20,0.04,-9.57
1091402,0.20,0.00,-9.49
1091414,0.24,0.04,-9.53
1091426,0.20,0.00,-9.57
1091438,0.20,0.00,-9.57
1091450,0.24,0.00,-9.57
1091462,0.20,-0.04,-9.53
1091474,0.24,0.00,-9.53
1091486,0.20,-0.04,-9.57
1091498,0.20,0.00,-9.53
1091510,0.20,0.00,-9.53
1091522,0.16,0.00,-9.57
1091534,0.16,0.00,-9.53
1091546,0.20,0.00,-9.57
1091558,0.20,0.00,-9.53
1091570,0.16,0.00,-9.53
1091582,0.20,0.00,-9.49
1091594,0.16,-0.04,-9.53
1091606,0.24,0.00,-9.53
1091618,0.27,-0.04,-9.53
1091630,0.20,0.00,-9.57
1091642,0.16,0.00,-9.53
1091654,0.20,0.00,-9.53
1091666,0.24,-0.04,-9.53
1091678,0.20,0.00,-9.53
1091690,0.16,0.00,-9.49
1091702,0.20,0.00,-9.53
1091714,0.20,0.00,-9.61
1091726,0.20,0.00,-9.61
1091738,0.16,0.00,-9.57
1091750,0.24,0.00,-9.57
1091762,0.20,0.00,-9.53
1091774,0.16,0.00,-9.49
1091786,0.16,0.00,-9.53
1091798,0.20,0.00,-9.53
1091810,0.24,-0.04,-9.49
1091822,0.16,0.00,-9.53
1091834,0.20,0.00,-9.53
1091846,0.16,0.00,-9.49
1091858,0.24,-0.04,-9.53
1091870,0.16,0.00,-9.61
1091882,0.16,0.00,-9.53
1091894,0.20,0.00,-9.57
1091906,0.24,0.00,-9.61
1091918,0.16,0.04,-9.22
1091930,0.16,-0.08,-9.65
1091942,0.16,0.08,-8.90
1091954,0.20,-0.08,-9.65
1091966,0.12,0.12,-9.26
1091978,0.20,0.04,-9.45
1091990,0.20,-0.04,-9.57
1092002,0.20,0.04,-9.57
1092014,0.24,-0.04,-9.53
1092026,0.16,0.04,-9.57
1092038,0.20,0.00,-9.61
1092050,0.20,-0.04,-9.49
1092062,0.16,0.00,-9.65
1092074,0.20,0.00,-9.45
1092086,0.16,0.00,-9.57
1092098,0.20,0.00,-9.53
1092110,0.20,0.04,-9.49
1092122,0.16,-0.04,-9.53
1092134,0.20,0.00,-9.57
1092146,0.24,-0.04,-9.49
1092158,0.20,0.00,-9.57
1092170,0.16,0.00,-9.53
1092182,0.20,0.00,-9.53
1092194,0.16,0.00,-9.57
1092206,0.20,0.00,-9.53
1092218,0.20,0.00,-9.57
1092230,0.20,0.00,-9.49
1092242,0.20,-0.04,-9.53
1092254,0.20,0.00,-9.49
1092266,0.20,0.00,-9.49
1092278,0.20,0.00,-9.53
1092290,0.16,0.04,-9.57
1092302,0.24,0.00,-9.57
1092314,0.20,0.00,-9.53
1092326,0.16,0.00,-9.57
1092338,0.16,0.00,-9.49
1092350,0.16,0.00,-9.57
1092362,0.16,0.00,-9.57
1092374,0.20,0.00,-9.53
1092386,0.24,0.00,-9.57
1092398,0.20,0.00,-9.49
1092410,0.20,0.00,-9.53
1092422,0.16,0.00,-9.61
1092434,0.16,0.00,-9.61
1092446,0.20,0.00,-9.53
1092458,0.20,0.00,-9.53
1092470,0.20,0.00,-9.57
1092482,0.16,0.00,-9.57
1092494,0.16,0.00,-9.53
1092506,0.20,0.00,-9.49
1092518,0.20,0.00,-9.53
1092530,0.16,0.00,-9.53
1092542,0.24,0.00,-9.49
1092554,0.24,0.00,-9.53
1092566,0.16,0.00,-9.49
1092578,0.20,0.00,-9.53
1092590,0.20,0.00,-9.57
1092602,0.20,0.00,-9.53
1092614,0.20,0.00,-9.57
1092626,0.20,0.00,-9.53
1092638,0.20,0.04,-9.53
1092650,0.20,-0.04,-9.61
1092662,0.12,0.00,-9.61
1092674,0.20,0.00,-9.57
1092686,0.20,0.00,-9.57
1092698,0.16,0.04,-9.53
1092710,0.20,0.00,-9.53
1092722,0.12,0.00,-9.57
1092734,0.16,0.00,-9.49
1092746,0.16,0.00,-9.53
1092758,0.20,0.00,-9.49
1092770,0.20,0.00,-9.57
1092782,0.16,0.00,-9.49
1092794,0.16,0.00,-9.53
1092806,0.24,0.00,-9.53
1092818,0.24,0.00,-9.53
1092830,0.24,0.00,-7.92
1092842,0.08,0.04,-9.41
1092854,0.12,0.31,-7.61
1092866,0.08,-0.16,-9.73
1092878,0.08,0.24,-8.43
1092890,0.27,-0.27,-9.77
1092902,0.20,-0.24,-9.49
1092914,0.12,0.04,-9.53
1092926,0.16,0.00,-9.45
1092938,0.16,0.04,-9.69
1092950,0.20,0.00,-9.34
1092962,0.20,0.04,-9.34
1092974,0.20,0.00,-9.73
1092986,0.16,0.04,-9.45
1092998,0.24,-0.08,-9.53
1093010,0.24,0.00,-9.45
1093022,0.20,0.00,-9.57
1093034,0.24,0.00,-9.57
1093046,0.16,0.00,-9.57
1093058,0.16,-0.04,-9.53
1093070,0.20,0.04,-9.57
1093082,0.20,0.00,-9.49
1093094,0.20,0.00,-9.53
1093106,0.20,0.00,-9.53
1093118,0.20,0.00,-9.53
1093130,0.16,0.00,-9.53
1093142,0.16,0.00,-9.53
1093154,0.16,0.00,-9.57
1093166,0.20,0.00,-9.53
1093178,0.20,0.00,-9.53
1093190,0.12,0.00,-9.49
1093202,0.24,0.00,-9.49
1093214,0.20,0.00,-9.53
1093226,0.24,0.00,-9.53
1093238,0.16,0.00,-9.57
1093250,0.20,-0.04,-9.53
1093262,0.24,0.00,-9.57
1093274,0.20,0.00,-9.53
1093286,0.20,0.00,-9.57
1093298,0.24,0.00,-9.53
1093310,0.20,0.00,-9.53
1093322,0.24,0.00,-9.53
1093334,0.24,0.00,-9.53
1093346,0.20,-0.04,-9.57
1093358,0.20,0.00,-9.57
1093370,0.20,0.00,-9.53
1093382,0.24,0.00,-9.53
1093394,0.24,0.00,-9.49
1093406,0.16,0.00,-9.53
1093418,0.20,0.00,-9.53
1093430,0.16,0.00,-9.53
1093442,0.20,0.00,-9.57
1093454,0.20,0.00,-9.53
1093466,0.20,0.00,-9.53
1093478,0.16,0.00,-9.57
1093490,0.20,0.00,-9.57
1093502,0.16,0.00,-9.57
1093514,0.20,0.00,-9.53
1093526,0.20,-0.04,-9.57
1093538,0.20,0.00,-9.53
1093550,0.20,0.00,-9.45
1093562,0.20,0.00,-9.49
1093574,0.24,0.00,-9.53
1093586,0.16,0.00,-9.49
1093598,0.16,0.00,-9.57
1093610,0.16,0.00,-9.53
1093622,0.20,0.04,-9.53
1093634,0.24,0.04,-9.06
1093646,0.16,-0.04,-9.69
1093658,0.12,0.04,-8.94
1093670,0.20,-0.04,-9.77
1093682,0.12,0.08,-9.26
1093694,0.27,0.08,-9.41
1093706,0.20,-0.04,-9.57
1093718,0.20,0.04,-9.49
1093730,0.24,-0.04,-9.57
1093742,0.20,0.04,-9.57
1093754,0.16,-0.04,-9.53
1093766,0.20,0.00,-9.45
1093778,0.12,0.00,-9.61
1093790,0.16,0.00,-9.45
1093802,0.16,0.00,-9.53
1093814,0.20,0.04,-9.45
1093826,0.20,0.00,-9.53
1093838,0.20,-0.04,-9.57
1093850,0.16,-0.04,-9.53
1093862,0.24,0.00,-9.49
1093874,0.20,0.00,-9.53
1093886,0.20,0.00,-9.53
1093898,0.20,0.00,-9.49
1093910,0.16,0.00,-9.53
1093922,0.16,0.00,-9.53
1093934,0.20,0.00,-9.53
1093946,0.20,0.00,-9.53
1093958,0.16,0.00,-9.53
1093970,0.20,0.00,-9.53
1093982,0.20,0.00,-9.53
1093994,0.20,-0.04,-9.57
1094006,0.20,0.00,-9.61
1094018,0.16,0.04,-9.53
1094030,0.20,0.04,-9.53
1094042,0.20,0.00,-9.57
1094054,0.16,0.00,-9.57
1094066,0.20,0.00,-9.49
1094078,0.20,0.00,-9.49
1094090,0.20,0.00,-9.53
1094102,0.20,0.00,-9.57
1094114,0.16,0.00,-9.49
1094126,0.24,0.00,-9.61
1094138,0.20,0.00,-9.53
1094150,0.24,0.00,-9.53
1094162,0.20,0.00,-9.57
1094174,0.20,0.00,-9.53
1094186,0.24,0.04,-9.53
1094198,0.16,0.00,-9.53
1094210,0.16,0.00,-9.57
1094222,0.16,0.00,-9.57
1094234,0.20,0.00,-9.57
1094246,0.20,0.04,-9.57
1094258,0.20,0.00,-9.57
1094270,0.20,0.00,-9.49
1094282,0.20,0.00,-9.49
1094294,0.20,0.00,-9.57
1094306,0.16,0.00,-9.45
1094318,0.20,0.00,-9.53
1094330,0.16,-0.04,-9.53
1094342,0.20,0.00,-9.53
1094354,0.16,0.00,-9.57
1094366,0.16,0.00,-9.57
1094378,0.20,0.00,-9.53
1094390,0.20,0.04,-9.57
1094402,0.20,0.00,-9.49
1094414,0.20,0.00,-9.49
1094426,0.20,0.00,-9.53
1094438,0.20,0.00,-9.53
1094450,0.20,0.00,-9.57
1094462,0.20,0.00,-9.57
1094474,0.20,0.00,-9.57
1094486,0.08,0.63,-5.61
1094498,-0.04,0.90,-5.84
1094510,-0.04,-0.55,-9.69
1094522,0.00,0.35,-7.61
1094534,0.12,-0.43,-10.04
1094546,0.20,0.20,-8.94
1094558,0.16,0.12,-9.49
1094570,0.27,-0.12,-9.45
1094582,0.16,0.00,-9.69
1094594,0.16,0.04,-9.14
1094606,0.24,-0.04,-9.89
1094618,0.20,-0.04,-9.85
1094630,0.20,0.08,-9.38
1094642,0.24,-0.08,-9.73
1094654,0.20,0.04,-9.38
1094666,0.24,-0.04,-9.65
1094678,0.20,-0.04,-9.53
1094690,0.16,0.00,-9.53
1094702,0.24,-0.04,-9.53
1094714,0.24,0.00,-9.61
1094726,0.20,0.00,-9.49
1094738,0.20,0.04,-9.53
1094750,0.20,0.00,-9.57
1094762,0.20,0.00,-9.53
1094774,0.20,0.00,-9.49
1094786,0.24,0.00,-9.57
1094798,0.20,0.00,-9.53
1094810,0.20,0.00,-9.53
1094822,0.20,0.00,-9.57
1094834,0.20,-0.04,-9.49
1094846,0.24,0.00,-9.49
1094858,0.16,0.00,-9.45
1094870,0.16,-0.04,-9.53
1094882,0.20,0.00,-9.53
1094894,0.20,0.00,-9.53
1094906,0.16,0.00,-9.49
1094918,0.16,0.00,-9.49
1094930,0.16,0.00,-9.53
1094942,0.20,-0.04,-9.61
1094954,0.20,0.00,-9.53
1094966,0.20,0.00,-9.53
1094978,0.20,0.00,-9.53
1094990,0.20,0.00,-9.57
1095002,0.20,0.00,-9.53
1095014,0.16,0.00,-9.53
1095026,0.20,0.04,-9.57
1095038,0.20,0.00,-9.53
1095050,0.20,0.00,-9.53
1095062,0.16,0.00,-9.53
1095074,0.20,0.00,-9.57
1095086,0.20,0.00,-9.49
1095098,0.16,0.00,-9.49
1095110,0.20,0.04,-9.53
1095122,0.16,0.00,-9.53
1095134,0.20,0.00,-9.57
1095146,0.20,0.00,-9.57
1095158,0.20,0.04,-9.53
1095170,0.20,-0.04,-9.53
1095182,0.16,0.00,-9.45
1095194,0.31,-0.16,-10.32
1095206,0.31,0.16,-9.22
1095218,0.24,-0.31,-9.92
1095230,0.16,0.16,-9.49
1095242,0.16,0.08,-9.57
1095254,0.20,-0.04,-9.38
1095266,0.20,-0.04,-9.77
1095278,0.20,-0.04,-9.38
1095290,0.27,-0.04,-9.34
1095302,0.20,-0.04,-9.65
1095314,0.24,0.04,-9.45
1095326,0.20,-0.04,-9.61
1095338,0.27,0.04,-9.49
1095350,0.20,0.00,-9.57
1095362,0.20,-0.04,-9.49
1095374,0.16,0.00,-9.53
1095386,0.16,0.00,-9.53
1095398,0.20,0.00,-9.57
1095410,0.24,0.00,-9.53
1095422,0.16,0.00,-9.53
1095434,0.16,0.00,-9.57
1095446,0.16,0.00,-9.53
1095458,0.16,0.00,-9.57
1095470,0.16,-0.04,-9.49
1095482,0.20,0.00,-9.57
1095494,0.20,-0.04,-9.57
1095506,0.20,-0.04,-9.57
1095518,0.20,0.00,-9.53
1095530,0.16,0.00,-9.53
1095542,0.20,0.00,-9.53
1095554,0.20,0.00,-9.57
1095566,0.20,0.00,-9.49
1095578,0.20,0.00,-9.57
1095590,0.20,0.00,-9.57
1095602,0.20,0.00,-9.57
