Distance(m)_mean,Distance(m)_std,Distance(m)_max,Distance(m)_min,Distance(m)_range,Distance(m)_skew,Distance(m)_kurtosis,Speed(m/s)_mean,Speed(m/s)_std,Speed(m/s)_max,Speed(m/s)_min,Speed(m/s)_range,Speed(m/s)_skew,Speed(m/s)_kurtosis,Energy_mean,Energy_std,Energy_max,Energy_min,Energy_range,Energy_skew,Energy_kurtosis,Distance(m)_power_mean,Distance(m)_power_std,Distance(m)_power_max,Distance(m)_power_min,Distance(m)_dominant_freq,Speed(m/s)_power_mean,Speed(m/s)_power_std,Speed(m/s)_power_max,Speed(m/s)_power_min,Speed(m/s)_dominant_freq,Energy_power_mean,Energy_power_std,Energy_power_max,Energy_power_min,Energy_dominant_freq,Label
1.15625,0.6010452205473871,1.87,0.26,1.61,-0.288843650386289,-1.1775093993590138,-2.4362500000000002,1.7201738907115507,0.11,-3.84,3.9499999999999997,0.6724005113760957,-1.1738139429445493,59.25,24.04608670271081,100,40,60,0.6982184152149531,-1.0487161986615854,23.8666,35.69113766987542,85.5625,0.26286776514921456,0,107.12889999999997,158.06971618036133,379.86009999999993,1.6511835831078217,0,60072.0,95034.28997998564,224676.0,5044.0,0,No Fall
1.10375,0.5538678929646879,1.97,0.27,1.7,-0.0810510115937315,-0.8398005665292936,-3.26375,1.357896877001869,0.09,-3.83,3.92,2.249582701886932,3.0958418014142266,46.375,11.951539052117335,74,40,34,1.7857652234249914,1.7343564682677473,21.633000000000003,32.575156797627244,77.9689,0.3794209701153449,0,181.63819999999998,288.729847694259,681.7321,14.404718702213046,0,35319.0,59076.82229097974,137641.0,832.8536802941629,0,No Fall
1.5125,0.6366822486250779,2.21,0.43,1.78,-0.6820220776839535,-0.9295490527673222,-2.32875,1.968933268113908,0.06,-3.84,3.9,0.5107306489157578,-1.7312282639925076,49.125,18.29471039867613,93,40,53,2.0118356033335685,2.451352217147001,39.351850000000006,61.85011923721327,146.41,0.0831806604087404,0,112.1295,137.94420413333788,347.07689999999997,12.776206248938697,0,40604.0,65735.54574961709,154449.0,1340.888168179569,0,No Fall
1.10625,0.5046621925322211,1.74,0.32,1.42,-0.24838268586299028,-1.1523120907272357,-3.2350000000000003,1.350608328547865,0.1,-3.81,3.91,2.2474769844442033,3.090875521008896,56.375,26.457175640214185,100,40,60,1.0564061584528337,-0.7657294918955873,21.342399999999998,32.97674856425357,78.32249999999999,0.4044999999999994,0,178.36939999999998,283.7138988918237,669.7743999999999,13.864000000000003,0,55735.0,85363.85644990507,203401.0,1020.450224290615,0,No Fall
0.9924999999999999,0.5016188080319842,1.84,0.37,1.4700000000000002,0.3876152786397102,-0.9601427385222108,-3.20375,1.346274621740623,0.11,-3.84,3.9499999999999997,2.2194512549192926,3.0188389023577553,51.0,17.01260037232908,90,40,50,1.6769112257413408,1.623562005868429,17.483050000000002,26.354287412440126,63.043600000000005,0.3988462294431555,0,175.09690000000003,278.168682806027,656.8969000000002,13.501385585942801,0,43421.5,71051.98726108932,166464.0,355.5580822896584,0,No Fall
1.0787499999999999,0.387683136447427,1.86,0.69,1.1700000000000002,1.0158432634450865,0.020089459728306114,-1.2225000000000001,1.1954168430181284,0.05,-3.83,3.88,-1.345315163138252,0.9629684213939789,52.5,18.662414481671824,89,40,49,1.2631464376860038,-0.17626707565003397,19.668499999999995,31.657352145433762,74.47689999999999,0.2598058602658392,0,33.0832,36.15740925011082,95.64839999999998,10.659009007036701,0,46513.5,75000.95189895926,176400.0,1430.3924266000654,0,No Fall
0.6025,0.031052950170405946,0.65,0.56,0.08999999999999997,0.05737753105492219,-1.1749794238683142,-0.15625,0.15472902581148576,0.05,-0.36,0.41,0.07153799957166736,-1.4983491772957767,68.125,19.393942353219472,94,43,51,-0.13785170069913194,-1.5043039978213095,5.81485,10.056029663714204,23.232400000000002,0.000995836943965736,0,0.5561,0.5848056771270265,1.5625,0.120527590308325,0,76834.0,127135.39942517977,297025.0,1556.0698423225895,0,No Fall
0.625,0.10623424252901834,0.81,0.48,0.33000000000000007,0.3989570187838482,-0.7667873738182975,-0.55625,0.8628844898693815,0.05,-2.23,2.28,-1.0854236418958936,-0.3479467547713435,57.625,19.719008233536638,84,40,44,0.40631505710456056,-1.611826313631876,6.3288,10.780335671026204,25.0,0.005200000000000009,0,10.162299999999998,6.015104830341693,19.802499999999995,3.3109643609637067,0,55824.0,90489.65796708483,212521.0,1622.8780669118025,0,Fall
0.81375,0.5982578875368045,2.23,0.23,2.0,1.856612679674961,2.289149419783598,-1.155,1.6551650759279053,0.03,-3.84,3.8699999999999997,-0.6558527134976148,-1.3749824364207304,47.5,8.831760866327848,63,40,23,0.5639922502232356,-1.0184760294650403,12.653899999999998,17.17974778161775,42.3801,1.4955598425776784,0,38.91935,33.86457099001108,85.3776,3.650374140063052,0,36621.5,62226.164639562994,144400.0,438.31161645793173,0,Fall
0.8362499999999999,0.3315736289703562,1.48,0.4,1.08,0.8437792484547324,-0.05534538653555776,-1.9162500000000002,2.057834767072281,0.03,-3.99,4.0200000000000005,-0.0035274088140205316,-1.994964115579491,67.5,22.200386097028648,100,41,59,0.0808992932736369,-1.3967304347826086,11.868299999999998,18.99578706292529,44.756099999999996,0.008979005251079392,0,88.3947,93.12998501546106,235.0089,0.0845,0,75838.0,124617.4563133111,291600.0,642.3399768969585,0,Fall
0.87375,0.390052652123494,1.51,0.31,1.2,0.34059424418842205,-0.8225510116860959,-2.91,1.13648581161403,-0.9,-3.77,2.87,0.9732275340899599,-0.7642053721389477,63.0,16.75879300120217,92,40,52,0.3994830252356116,-0.7014123103957512,13.058900000000001,20.70110839351362,48.8601,0.17274121215213198,0,144.16100000000003,229.80367660805607,541.9584000000001,2.390316204518233,0,65308.0,108954.83690961132,254016.0,1366.4709960243656,0,No Fall
0.62875,0.36029501800607794,1.31,0.25,1.06,0.7519092290642971,-0.47430380641547965,-2.28125,1.4479190733107783,0.03,-3.95,3.98,0.16844956261361102,-1.1987600934470088,51.5,9.783367810436532,67,40,27,0.4305630097998579,-1.1610069057696593,7.220300000000001,10.474976249137752,25.300900000000002,0.044770953972221965,0,97.1534,136.5582345428865,333.0625,10.436499999999999,0,43045.5,73154.0800622221,169744.0,58.00000000000001,0,No Fall
0.64625,0.44090612865519835,1.3,0.18,1.12,0.52795566370602,-1.138593510776133,-1.8787500000000001,1.751990194851884,-0.05,-4.09,4.04,-0.3199786688465118,-1.6549311131835462,45.625,4.438065859293728,54,41,13,0.8744760157422538,-0.4828157608566106,7.6944,11.067550899363418,26.7289,0.1204999999999999,0,77.00240000000001,89.77936891040169,225.90090000000004,2.8927293939614773,0,33366.0,57653.64121198244,133225.0,1.0,0,No Fall
0.74875,0.2997350020077259,1.29,0.44,0.8500000000000001,0.5171542697122007,-0.7714829107508159,-2.34375,1.397660673104476,0.07,-4.0,4.07,0.48570883621638694,-0.9345413472188038,71.0,25.551069309466147,100,40,60,-0.15880714400435236,-1.7308089576679802,9.581800000000001,15.185475872359092,35.880100000000006,0.5989,0,100.7263,145.13126910166534,351.5625,1.6103087598256214,0,85005.5,137192.8282591696,322624.0,4222.435282649682,0,No Fall
0.71,0.2653838190782766,1.3,0.36,0.9400000000000001,1.3118849338912852,1.4887890096235754,-0.9337500000000001,1.5964240172514141,0.09,-3.49,3.58,-1.060064830623875,-0.7683154815334183,72.375,20.240959181111663,93,42,51,-0.6284370995807244,-1.1001606594082913,8.4704,13.737513704451764,32.2624,0.2506238964219292,0,31.7199,20.9596644181151,55.80090000000001,3.550054545170374,0,86573.0,143584.71626882855,335241.0,1844.9999999999993,0,Fall
0.62625,0.15230960011015157,0.78,0.38,0.4,-0.5178872520886261,-1.3072750442074916,-0.6387499999999999,0.5625817400926858,0.05,-1.2,1.25,0.3327858277231781,-1.7084747143074197,56.25,10.43003903567548,74,40,34,0.21411252047087495,-0.4754922227745375,6.432899999999999,10.77944752109309,25.100099999999998,0.027700000000000013,0,8.508899999999999,10.347078500717002,26.1121,0.3593559630641396,0,51288.5,87303.75533589606,202500.0,170.00000000000003,0,Fall
0.59875,0.1827126940620946,0.89,0.4,0.49,0.316808683155593,-1.2657947037797452,-0.6375,0.7868154621183873,0.1,-2.15,2.25,-0.9780326917396923,-0.35347571411886314,55.375,14.029942470098932,76,40,36,0.4409933325555856,-1.280772969821235,5.968699999999999,9.806068247773926,22.9441,0.031049134723667916,0,10.8348,9.851771677216234,26.009999999999998,1.0231344955380774,0,50335.0,84256.43773623473,196249.0,368.5492065111676,0,No Fall
0.56,0.3566510900025402,1.28,0.1,1.18,0.8811987384881328,0.2258205525001018,-2.4312500000000004,1.4108096712779612,0.09,-3.95,4.04,0.47464727426387293,-0.7367429813146282,51.875,12.299099850918243,76,40,36,0.946642755574578,-0.2323357248164699,5.907950000000001,8.198770285689191,20.070400000000003,0.4812892290677737,0,107.22030000000002,156.59765196253747,378.3025000000001,8.39458693547528,0,44105.0,73971.4016360377,172225.0,705.8587309280462,0,No Fall
0.835,0.44609416046390926,1.49,0.3,1.19,0.436110238363971,-0.964354827155983,-1.155,1.6610667828666184,0.0,-3.99,3.99,-1.0399835826943535,-0.7345949629289934,51.75,19.876403813854974,100,40,60,2.10070734409201,2.716830673260861,12.3036,18.692455474870066,44.6224,0.3903999999999997,0,34.5334,31.819980938083543,85.3776,0.6595999999999999,0,44966.5,72998.38035018311,171396.0,2025.9999999999998,0,Fall
0.42500000000000004,0.14609194756336552,0.75,0.29,0.46,1.4864461232338777,1.1742498776901424,-1.0075,0.9585666382677837,0.12,-2.54,2.66,-0.29748855824423914,-1.102056161753038,53.625,11.14754937835474,73,42,31,0.4760422511773879,-0.934035185372597,3.0173500000000004,4.9333892586638655,11.560000000000002,0.047820570182316134,0,22.6728,25.233424681957057,64.96359999999999,1.0127670821113546,0,46789.0,79248.74877245697,184041.0,85.00000000000003,0,No Fall
0.50875,0.056678920243773176,0.57,0.43,0.13999999999999996,-0.2874033901396262,-1.5463615293654893,-0.17,0.3774727993984656,0.07,-0.92,0.99,-1.2978418206981277,-0.06914882645148035,60.0,18.822478962286404,87,40,47,0.5332886803337561,-1.258537981269511,4.163600000000001,7.159953018700612,16.5649,0.0037304473782995362,0,1.4436000000000002,0.6741058077186399,2.207782971419796,0.42021702858020415,1,59395.5,98743.00513833879,230400.0,889.9999999999999,0,Fall
0.7012499999999999,0.36513940586341226,1.33,0.23,1.1,0.2595759189502238,-0.7407078130675444,-2.3,1.6504112041722034,0.08,-3.89,3.97,0.4051174253398683,-1.4114412767575732,71.125,17.795966637736445,92,46,46,-0.15403290920118956,-1.4348413288420852,8.798499999999999,13.100717718506873,31.472099999999994,0.4805697407997339,0,103.68894999999998,136.1349421132484,338.55999999999995,8.634600000000004,0,82967.0,139036.22889017093,323761.0,104.9404076219571,0,No Fall
0.80625,0.3958332080200303,1.52,0.29,1.23,0.4958178106563784,-0.6205702535724318,-3.0149999999999997,1.3876187207895814,0.09,-4.12,4.21,1.5036349563419005,1.266043785626274,69.375,20.777305613852548,100,40,60,-0.13956831670595,-1.1181458226970908,11.3378,17.502230221603188,41.6025,0.19858663812172608,0,158.03755,244.76229773630885,581.7744,7.2250000000000005,0,80018.00000000001,131650.8011027658,308025.0,1597.0,0,No Fall
1.04625,0.35812757104537085,1.55,0.48,1.07,-0.0036722995067567698,-0.9092853813266868,-3.37875,1.4039885785046216,0.07,-4.14,4.21,2.2004807319354898,2.9747324826768997,69.5,11.389217958854143,89,54,35,0.35199244084794906,-0.7884928875002424,18.352500000000003,29.858290364989088,70.05690000000001,0.42236106806695434,0,195.0,309.244118290114,730.6209,14.149485355712628,0,78120.0,133377.45593615138,309136.0,741.6080810142133,0,No Fall
0.9612499999999999,0.37997885279503196,1.49,0.3,1.19,-0.3267015545672444,-0.6720422405949509,-3.175,1.3416301385148697,0.1,-4.08,4.18,2.142407226688452,2.8437873369515403,68.25,23.1007111826207,100,42,58,0.15419148905352614,-1.534262755263331,15.708599999999999,25.083726657536353,59.13609999999999,0.6279544155877284,0,172.5776,272.86508888841024,645.16,11.853822396099442,0,77340.0,127465.25558755216,298116.0,3406.7552672718266,0,No Fall
0.79375,0.26109316892087175,1.34,0.39,0.9500000000000001,0.8335951673748753,1.0636751656817758,-1.13875,1.78731592458796,0.11,-3.91,4.0200000000000005,-0.826139761991609,-1.114092801669487,77.0,16.801360489130463,100,56,44,0.13350387789967483,-1.5376501827599207,10.556299999999998,17.186629958779,40.3225,0.44676720061511416,0,38.713899999999995,28.567143208238374,82.9921,3.1585,0,96659.5,163277.0489191607,379456.0,666.0,0,No Fall
0.81625,0.13308831654206166,1.05,0.61,0.44000000000000006,0.310600139417677,-0.4203846295633822,-0.9599999999999999,1.4566203544997087,0.17,-3.01,3.1799999999999997,-0.5939450894172565,-1.552531316892846,65.0,19.47892634178207,100,45,55,0.7678125701613165,-0.6969217230367253,10.7827,18.393521696510433,42.6409,0.038514386872728554,0,28.9016,24.727215022723446,58.9824,0.8907377791065969,0,70111.5,115646.25059097247,270400.0,1170.0000000000002,0,No Fall
0.84375,0.5079914931796172,1.5,0.11,1.39,0.011599649168545166,-1.2396744929196915,-3.03375,1.334294222212092,-0.66,-4.08,3.42,1.1046025613422505,-0.6042971612549861,64.5,18.76166303929372,91,41,50,0.08262604295663278,-1.410804546508686,12.7875,19.03877903333089,45.5625,0.010375700037538226,0,159.65030000000004,248.1648646677044,589.0329000000002,2.972333324855395,0,68306.0,114286.57202838836,266256.0,2116.0101012677665,0,No Fall
1.04,0.3175351499103232,1.49,0.46,1.03,-0.429876491352012,-0.4057311314637788,-2.38375,2.0266576108037024,0.07,-4.06,4.13,0.49103940700576326,-1.7259325700844046,60.875,15.842415941299574,84,40,44,0.03632897105358734,-1.350528868331342,18.009600000000002,29.571647414034953,69.22240000000001,0.3258343443104066,0,118.28149999999998,142.3767931769781,363.6649,15.076899999999993,0,60958.0,101737.75777458436,237169.0,1249.0,0,No Fall
0.9275,0.3134485603731496,1.48,0.37,1.1099999999999999,-0.03495019354928198,0.2506791740645915,-3.32125,1.3921251739696399,0.1,-4.03,4.13,2.2066333306824415,2.9827807107345654,60.125,12.483560618440787,75,40,35,-0.3796445950906791,-1.2174861600554272,14.31665,23.52534420699302,55.0564,0.027122013584981428,0,188.0872,298.9991379578376,705.9649000000001,13.544900000000002,0,58228.0,99958.9638651782,231361.0,22.16738879314769,0,No Fall
0.6074999999999999,0.19681390775479837,0.74,0.14,0.6,-1.9342026549787,2.269649533990167,-0.9275,1.6935149415174513,0.06,-3.8,3.86,-1.151493351993525,-0.650247181475526,72.125,20.559582402651774,100,47,53,-0.06851143247128584,-1.4374000021177327,6.121599999999998,10.102555814248193,23.619599999999995,0.25039999999999984,0,33.8256,18.471457559705463,55.0564,8.248439044097129,0,85785.0,142702.53220598435,332929.0,154.35166259149997,0,No Fall
0.8737499999999999,0.26768518289747967,1.14,0.49,0.6499999999999999,-0.3825150767147669,-1.4617424439534716,-1.4324999999999999,2.041608259611595,0.07,-4.18,4.25,-0.5432926346899608,-1.669744423475711,68.625,25.173327721448125,100,43,57,0.30704294666767384,-1.7274402359852525,12.7165,20.880733744291653,48.8601,0.04237834174501355,0,60.372,42.88141036719758,131.3316,16.678800000000003,0,79225.0,128351.06280043029,301401.0,614.7000076526713,0,Fall
0.91125,0.4731486477388928,1.49,0.27,1.22,-0.04960599679334654,-1.360331550498913,-3.7887500000000003,0.18681063750684615,-3.49,-4.01,0.5199999999999996,0.34934570933752335,-1.120146747542498,67.125,16.313338101075452,90,44,46,-0.07055249706863802,-1.4085790836120595,14.487599999999999,22.387694736394813,53.1441,0.08646972593205586,0,229.91280000000003,397.6693597907312,918.6961000000001,0.010819177541078846,0,73724.0,123929.94840231315,288369.0,845.0000000000001,0,No Fall
0.8275,0.4190721042630118,1.46,0.22,1.24,0.17660098842125846,-1.0026603511649912,-3.3975,1.425269398093868,0.08,-4.11,4.19,2.14966597106535,2.818034874697746,69.25,18.979312045337306,100,43,57,0.06287765877653155,-0.941758579960112,12.0554,18.38133463326317,43.824400000000004,0.2482238964219292,0,197.35905,312.58820684737526,738.7524,12.065823013945861,0,79106.0,131538.70160526902,306916.0,404.0,0,No Fall
0.87375,0.3258368347150808,1.3,0.3,1.0,-0.5096297531264751,-0.7109519932903847,-2.89875,1.8403449793060926,0.11,-4.13,4.24,1.1261537085831987,-0.688421886127371,62.375,21.36042736330098,98,40,58,0.5539250587326339,-1.1995173999201085,12.8841,20.774948149634454,48.8601,0.27215284347774193,0,158.1056,219.5546079683822,537.7760999999999,13.86965628548894,0,65443.0,105989.80758544663,249001.0,2486.309524416879,0,No Fall
1.0474999999999999,0.3685395888794426,1.48,0.39,1.0899999999999999,-0.4188787718714951,-0.6570478362813206,-3.2512499999999998,1.384407428675326,0.12,-4.08,4.2,2.1251833999431726,2.785890551528288,64.75,14.762403985414144,80,40,40,-0.5108690287231146,-1.1748934130918276,18.473049999999997,29.885446471777858,70.22439999999999,0.18326021022446132,0,181.85579999999996,285.5997182498785,676.5200999999998,14.254971228805433,0,68478.5,115394.84209335355,268324.0,63.517677218591686,0,No Fall
0.9762500000000001,0.3697078962795204,1.59,0.48,1.11,0.17234727516975507,-0.7736705146170366,-2.8987499999999997,1.8273746781341025,0.07,-4.09,4.16,1.1387812024208284,-0.6790508197655831,75.5,16.44036843521806,100,58,42,0.6915329155384433,-1.0740326466394612,16.205800000000004,25.898095596587797,60.996100000000006,0.005077633635913828,0,150.844,224.9733705106673,537.7760999999999,0.04732515164656089,0,91895.5,157573.40225986743,364816.0,12.537013202347872,0,No Fall
0.91125,0.3031943035650336,1.33,0.45,0.8800000000000001,-0.0785754381899816,-0.9121580520708554,-2.97875,1.8989353220009513,0.09,-4.18,4.27,1.1372091747642998,-0.6806697156236718,63.875,17.915974515977155,89,40,49,0.3021530956799305,-1.2854686307090863,13.929400000000005,22.663812257208633,53.144100000000016,0.004495122676472091,0,158.2413,237.96868106185735,567.8688999999999,0.06532069273124365,0,67422.0,111853.79317215845,261121.0,567.3978361714474,0,No Fall
0.69625,0.08314144574157947,0.8,0.57,0.2300000000000001,-0.24825259473878042,-1.3117008275340054,-0.18624999999999997,0.8382624461178186,0.24,-2.25,2.49,-2.2199892308738587,3.025480010374859,70.375,16.936330349703436,86,44,42,-0.5219245815246992,-1.451391066557333,7.803600000000001,13.406912504749183,31.024900000000002,0.01554323240568537,0,4.7951999999999995,1.5918242647980958,6.378499999999999,2.2201,2,80950.0,136282.11274044734,316969.0,183.6266991229722,0,Fall
0.7825,0.3458220021092602,1.46,0.31,1.15,0.8008479420449464,0.07868299329547357,-1.0699999999999998,1.4551681297067656,0.14,-4.17,4.31,-1.2995728743423711,0.5860134108676784,51.25,17.194268147928167,80,40,40,1.1344855276654942,-0.6714087022244226,10.585999999999997,16.532488336605592,39.187599999999996,0.07273940981196804,0,31.538949999999993,26.211590383978994,73.2736,1.123024960298686,0,44092.5,71606.03993903028,168100.0,1128.2158030909277,0,No Fall
1.06875,0.30972049611591046,1.46,0.51,0.95,-0.5251269766381959,-0.6551056074003845,-2.7875000000000005,1.7974326929580104,0.11,-4.05,4.16,1.1085350206771198,-0.7026150714898947,58.75,17.726090536671805,83,40,43,0.29771374224426367,-1.6123595636260508,18.9465,31.273558891178347,73.1025,0.21426648018922656,0,146.88005,202.88752792361953,497.29,8.166582748223334,0,57384.0,94421.91756154924,220900.0,1009.861330583378,0,No Fall
0.66875,0.16400675073213994,0.78,0.27,0.51,-2.1067274671554923,2.7598778617161015,-0.95375,1.7024598799552202,0.06,-3.77,3.83,-1.1520194603601794,-0.6649708657330042,57.125,18.810616303414562,90,40,50,0.8063841449023326,-0.8747818303409489,7.313899999999999,12.302592328448503,28.622499999999995,0.1490143002175508,0,34.84129999999999,19.422794292274215,58.216899999999995,7.159779174334985,0,54683.0,89021.81190023039,208849.0,1885.0000000000002,0,Fall
0.6325000000000001,0.023754698783308437,0.66,0.6,0.06000000000000005,-0.38452371297472454,-1.4058644448005095,-0.5625,1.1102219855249027,0.1,-2.78,2.88,-1.3094257985396978,-0.032880260618651125,72.25,9.895886591335383,87,63,24,0.4809309847045668,-1.3494183197748932,6.404800000000001,11.08443354890091,25.603600000000004,0.0008000000000000016,0,13.533850000000001,7.047599070428169,20.25,3.3503220237885425,0,84188.5,144277.41019213645,334084.0,541.458802715546,0,No Fall
0.8362499999999999,0.4478181231577966,1.48,0.26,1.22,0.18366774880874875,-1.3498000856814862,-2.9575,1.3762448909986913,0.04,-4.14,4.18,1.3970417352751436,0.8426487641047729,69.5,22.481738621124734,100,41,59,0.20563625284883416,-1.475875106770999,12.5697,18.653718544032984,44.756099999999996,0.15705056325865524,0,151.36405000000002,235.90442276718235,559.7956,4.537,0,80457.5,132048.32146509853,309136.0,674.6624124976544,0,No Fall
0.87875,0.40022984467856537,1.51,0.24,1.27,-0.13525897927939995,-0.6888612708364281,-3.1375,1.3638783984337775,0.07,-4.16,4.23,1.8478823513132445,2.092309636088391,62.5,20.199009876724155,90,40,50,0.30715757197877325,-1.5974080808794107,13.423699999999998,20.80005088743775,49.42089999999999,0.6498045455704952,0,168.21240000000003,266.6731708806869,630.0100000000001,7.8726606301269495,0,65306.0,106693.31481400323,250000.0,268.314575050762,0,No Fall
0.85625,0.3789058495947811,1.53,0.35,1.1800000000000002,0.3794016944029834,-0.5920954998583379,-3.11875,1.3179251821383056,0.03,-3.97,4.0,1.973266697164148,2.38741872574065,57.125,12.95528022523194,74,40,34,-0.07133086969171609,-1.447742758217652,12.622799999999996,19.82540401479879,46.92249999999999,0.3721824243042641,0,165.652,263.82559145103795,622.5024999999999,6.914499999999995,0,53342.0,89790.23251445561,208849.0,276.9999999999999,0,No Fall
0.85875,0.43920179221596345,1.5,0.31,1.19,0.22296427077949751,-1.3527546438033593,-3.875,0.1955943323747978,-3.6,-4.12,0.52,-0.06612628806494632,-1.4359617629555343,49.125,9.789754119194502,65,40,25,0.5950017336236907,-1.1781383926762756,12.9217,19.864998960986632,47.1969,0.019717243942703067,0,240.51655,415.97143332115667,961.0,0.03241064222490488,0,39277.0,66497.31030650789,154449.0,293.0,0,No Fall
0.94,0.40914545090957566,1.49,0.29,1.2,-0.3776825168310865,-1.0129818091597327,-2.79125,1.7843641324412618,0.12,-4.04,4.16,1.131606911967384,-0.6823018142997688,68.875,22.382630382891616,95,40,55,-0.14308631049300088,-1.5263831233051939,15.146949999999999,23.90935655297942,56.550399999999996,0.5489839184683573,0,146.90709999999999,203.80719333654537,498.62889999999993,8.159147996764897,0,79352.0,129520.71884065498,303601.0,833.0,0,No Fall
0.98375,0.33320682123012685,1.51,0.51,1.0,0.24846233259845954,-0.9538198068314712,-3.305,1.3896351011275279,0.11,-4.03,4.140000000000001,2.203797468959343,2.9853123971386113,53.75,13.719121171353715,79,41,38,0.8319503131472614,-0.7321977899319121,16.226299999999995,26.399379941203158,61.93689999999999,0.4345720779386422,0,186.42354999999995,295.9860874843908,699.0735999999998,12.20100058811106,0,47510.5,79330.13741164199,184900.0,184.3823253322985,0,No Fall
0.3225,0.19912307751739877,0.64,0.02,0.62,0.06805496928810376,-0.8441136756460237,-0.7575,1.1289660250487106,0.07,-2.38,2.4499999999999997,-0.6273002749233464,-1.4879083085698241,64.0,16.02676333066483,90,44,46,0.18363931382241916,-1.0751669448565393,1.9356000000000002,2.755751164383316,6.6564000000000005,0.01467723009538122,0,17.7068,14.885815349519824,36.723600000000005,0.5999143032061047,0,66913.5,112737.82162943366,262144.0,33.09473655450768,0,No Fall
0.8425,0.29455777992489984,1.56,0.63,0.93,2.1201952887610584,2.804487824837272,-0.5149999999999999,1.2516731659206066,0.14,-3.55,3.69,-2.096532503231517,2.6847726432631482,50.125,12.310709623274015,77,40,37,1.4055561859262768,0.8889984278452525,11.871800000000002,19.373973015878807,45.427600000000005,0.4589983263671577,0,13.4054,3.0744281582108894,16.9744,9.633999999999999,0,41090.0,69119.30778733248,160801.0,494.63246763185276,0,No Fall
0.8737499999999999,0.3875910031389863,1.57,0.28,1.29,0.25523736096613775,-0.2983328001087222,-2.71,1.7044395811275583,0.04,-3.96,4.0,1.12505545083537,-0.6864364529591525,66.875,14.92301673829486,82,47,35,-0.23208889933065624,-1.6462412956828183,13.265600000000001,20.58094599988057,48.8601,0.06137520984182791,0,132.19660000000002,196.4862398782164,470.0224,0.11312363645639564,0,72520.0,123384.6839157924,286225.0,551.9621945842649,0,No Fall
0.7075,0.38843090946598396,1.31,0.03,1.28,-0.29604182903762183,-0.4523775141552435,-1.9274999999999998,1.7593809788023254,0.02,-3.56,3.58,0.16933568764911205,-1.8382732789375353,60.0,17.113069358158484,90,42,48,0.8534857996050885,-0.7270938726948244,9.025850000000002,13.337742715223593,32.0356,0.08959380437362478,0,80.88759999999999,93.191485223061,237.77639999999994,1.6915999999999995,0,59618.0,98611.847746607,230400.0,1173.3558466736063,0,Fall
0.6825,0.0675594975875762,0.78,0.59,0.19000000000000006,0.09917705875986195,-1.3608264086343824,0.015000000000000001,0.09211793682944862,0.1,-0.2,0.30000000000000004,-1.7583601611686652,2.0072101486242904,68.625,15.155739129828957,93,49,44,0.18558198339506876,-1.002072934229726,7.483600000000003,12.891108279740735,29.81160000000001,0.01640000000000003,0,0.04300000000000001,0.026582701141908065,0.07913279938488578,0.0144,3,76958.0,129583.53361056335,301401.0,1564.1531034432744,0,Fall
0.8775,0.27390039899830115,1.3,0.45,0.8500000000000001,0.1074758173970291,-0.867611525309766,-1.2412500000000002,1.5095073699720714,0.09,-3.8,3.8899999999999997,-0.46699215927402815,-1.1905841489869478,71.75,19.151650432422638,93,41,52,-0.3945174387086594,-1.2539191394187512,12.8088,21.068192201040883,49.28039999999999,0.08593460427593987,0,40.366899999999994,35.91439603139666,98.6049,3.9396999999999993,0,84672.0,141349.24398099908,329476.0,1360.0,0,No Fall
0.89875,0.5206709270601867,1.57,0.17,1.4000000000000001,-0.13226932804207317,-1.2415766235434618,-3.14625,1.366339609530306,0.07,-4.15,4.220000000000001,1.8503595361625502,2.1168656388659706,64.25,18.99436006518025,94,41,53,0.27847503166426024,-1.3058120573437417,14.644699999999998,21.402583737016425,51.696099999999994,1.7129233344387187,0,170.71230000000006,267.2369856397876,633.5289000000001,12.038611155997573,0,68154.0,113197.4249265415,264196.0,1153.5004332758886,0,No Fall
0.865,0.4135905497676934,1.54,0.34,1.2,0.19529049316628808,-1.0416133792919013,-3.21875,1.3318562502870086,0.03,-4.09,4.12,2.1372395612815125,2.825750346075081,60.0,15.793307805161382,86,40,46,0.3168159168183251,-1.0495427939364597,13.1402,20.08519104414992,47.8864,0.26849346391130735,0,175.6849,281.38996767464903,663.0625,11.756435686190216,0,58981.5,98970.30761672917,230400.0,1016.5429303880086,0,No Fall
1.1825,0.4865549447757306,2.07,0.46,1.6099999999999999,0.4305447734923536,-0.3164943656416823,-3.17375,1.3139138643218369,0.05,-3.95,4.0,2.188835289349275,2.951359032774139,68.875,21.950837927384132,100,42,58,0.21179265708122963,-1.227690995241336,23.978850000000005,37.858836131575686,89.49160000000002,0.22099999999999975,0,172.2323,272.75286629855975,644.6521,14.074473551076666,0,79237.0,129565.10476204618,303601.0,859.794954467897,0,No Fall
0.99125,0.47342030555763626,1.5,0.28,1.22,-0.16632252954527368,-1.3900255923014906,-3.2375,1.359303918502828,0.08,-4.12,4.2,2.1423203123078167,2.836916364732124,68.5,20.361027198337233,94,40,54,-0.3061253114957352,-1.4876814440574504,17.2765,26.415242534567042,62.884899999999995,0.27997855710751257,0,177.70825000000002,284.70382784841075,670.8100000000001,10.437800000000008,0,77690.0,128549.8378139778,300304.0,1060.0,0,No Fall
