Timestamp(ms),X(m/s^2),Y(m/s^2),Z(m/s^2)
2024-08-14 11:01:22.077,0.67,0.39,-9.45
2024-08-14 11:01:22.098,0.67,0.39,-9.45
2024-08-14 11:01:22.112,0.67,0.43,-9.45
2024-08-14 11:01:22.112,0.71,0.43,-9.38
2024-08-14 11:01:22.112,0.63,0.51,-9.41
2024-08-14 11:01:22.135,0.71,0.47,-9.41
2024-08-14 11:01:22.147,0.67,0.43,-9.41
2024-08-14 11:01:22.148,0.63,0.47,-9.41
2024-08-14 11:01:22.158,0.67,0.43,-9.45
2024-08-14 11:01:22.179,0.63,0.47,-9.45
2024-08-14 11:01:22.197,0.67,0.43,-9.38
2024-08-14 11:01:22.197,0.67,0.39,-9.53
2024-08-14 11:01:22.221,0.67,0.39,-9.38
2024-08-14 11:01:22.227,0.63,0.39,-9.45
2024-08-14 11:01:22.241,0.67,0.47,-9.45
2024-08-14 11:01:22.257,0.67,0.39,-9.41
2024-08-14 11:01:22.263,0.67,0.47,-9.41
2024-08-14 11:01:22.280,0.67,0.47,-9.41
2024-08-14 11:01:22.280,0.67,0.47,-9.41
2024-08-14 11:01:22.300,0.67,0.43,-9.41
2024-08-14 11:01:22.305,0.71,0.47,-9.45
2024-08-14 11:01:22.322,0.63,0.43,-9.41
2024-08-14 11:01:22.342,0.67,0.39,-9.41
2024-08-14 11:01:22.358,0.67,0.43,-9.45
2024-08-14 11:01:22.358,0.71,0.43,-9.45
2024-08-14 11:01:22.358,0.71,0.43,-9.45
2024-08-14 11:01:22.386,0.67,0.35,-9.41
2024-08-14 11:01:22.423,0.63,0.43,-9.41
2024-08-14 11:01:22.423,0.67,0.47,-9.45
2024-08-14 11:01:22.423,0.67,0.39,-9.45
2024-08-14 11:01:22.423,0.67,0.47,-9.45
2024-08-14 11:01:22.446,0.71,0.43,-9.45
2024-08-14 11:01:22.478,0.67,0.43,-9.45
2024-08-14 11:01:22.478,0.67,0.47,-9.41
2024-08-14 11:01:22.478,0.67,0.43,-9.41
2024-08-14 11:01:22.478,0.67,0.43,-9.45
2024-08-14 11:01:22.509,0.67,0.39,-9.45
2024-08-14 11:01:22.515,0.63,0.43,-9.49
2024-08-14 11:01:22.515,0.67,0.43,-9.45
2024-08-14 11:01:22.529,0.67,0.43,-9.41
2024-08-14 11:01:22.538,0.63,0.43,-9.41
2024-08-14 11:01:22.565,0.67,0.39,-9.45
2024-08-14 11:01:22.571,0.67,0.39,-9.41
2024-08-14 11:01:22.583,0.67,0.43,-9.38
2024-08-14 11:01:22.608,0.71,0.47,-9.41
2024-08-14 11:01:22.614,0.75,0.43,-9.41
2024-08-14 11:01:22.625,0.67,0.43,-9.45
2024-08-14 11:01:22.628,0.67,0.47,-9.41
2024-08-14 11:01:22.631,0.63,0.43,-9.38
2024-08-14 11:01:22.664,0.71,0.43,-9.45
2024-08-14 11:01:22.667,0.71,0.39,-9.45
2024-08-14 11:01:22.670,0.71,0.47,-9.45
2024-08-14 11:01:22.688,0.63,0.43,-9.45
2024-08-14 11:01:22.710,0.67,0.43,-9.45
2024-08-14 11:01:22.715,0.67,0.47,-9.45
2024-08-14 11:01:22.726,0.67,0.47,-9.41
2024-08-14 11:01:22.749,0.67,0.51,-9.38
2024-08-14 11:01:22.754,0.67,0.47,-9.41
2024-08-14 11:01:22.767,0.71,0.43,-9.41
2024-08-14 11:01:22.785,0.67,0.43,-9.41
2024-08-14 11:01:22.790,0.67,0.43,-9.41
2024-08-14 11:01:22.798,0.71,0.39,-9.41
2024-08-14 11:01:22.820,0.63,0.47,-9.45
2024-08-14 11:01:22.845,0.63,0.47,-9.45
2024-08-14 11:01:22.846,0.67,0.43,-9.45
2024-08-14 11:01:22.846,0.67,0.43,-9.41
2024-08-14 11:01:22.862,0.71,0.47,-9.41
2024-08-14 11:01:22.867,0.63,0.43,-9.45
2024-08-14 11:01:22.870,0.63,0.43,-9.41
2024-08-14 11:01:22.900,0.67,0.47,-9.45
2024-08-14 11:01:22.906,0.67,0.47,-9.45
2024-08-14 11:01:22.918,0.67,0.43,-9.45
2024-08-14 11:01:22.940,0.67,0.47,-9.41
2024-08-14 11:01:22.946,0.67,0.43,-9.45
2024-08-14 11:01:22.946,0.67,0.43,-9.45
2024-08-14 11:01:22.959,0.67,0.47,-9.38
2024-08-14 11:01:22.986,0.67,0.43,-9.45
2024-08-14 11:01:22.990,0.67,0.43,-9.49
2024-08-14 11:01:22.992,0.67,0.43,-9.45
2024-08-14 11:01:23.022,0.67,0.43,-9.45
2024-08-14 11:01:23.027,0.67,0.43,-9.45
2024-08-14 11:01:23.031,0.63,0.43,-9.38
2024-08-14 11:01:23.061,0.63,0.47,-9.41
2024-08-14 11:01:23.067,0.71,0.43,-9.49
2024-08-14 11:01:23.077,0.71,0.39,-9.45
2024-08-14 11:01:23.077,0.71,0.43,-9.41
2024-08-14 11:01:23.105,0.67,0.47,-9.49
2024-08-14 11:01:23.142,0.67,0.43,-9.45
2024-08-14 11:01:23.142,0.67,0.43,-9.45
2024-08-14 11:01:23.142,0.71,0.43,-9.41
2024-08-14 11:01:23.148,0.71,0.39,-9.53
2024-08-14 11:01:23.158,0.63,0.43,-9.45
2024-08-14 11:01:23.179,0.63,0.39,-9.49
2024-08-14 11:01:23.199,0.67,0.39,-9.45
2024-08-14 11:01:23.204,0.67,0.39,-9.41
2024-08-14 11:01:23.213,0.71,0.47,-9.41
2024-08-14 11:01:23.213,0.71,0.51,-9.41
2024-08-14 11:01:23.238,0.71,0.43,-9.41
2024-08-14 11:01:23.241,0.67,0.43,-9.41
2024-08-14 11:01:23.246,0.67,0.47,-9.45
2024-08-14 11:01:23.259,0.71,0.47,-9.45
2024-08-14 11:01:23.277,0.71,0.43,-9.41
2024-08-14 11:01:23.300,0.71,0.39,-9.41
2024-08-14 11:01:23.304,0.71,0.47,-9.45
2024-08-14 11:01:23.338,0.63,0.47,-9.45
2024-08-14 11:01:23.338,0.67,0.47,-9.41
2024-08-14 11:01:23.338,0.63,0.47,-9.45
2024-08-14 11:01:23.349,0.71,0.35,-9.38
2024-08-14 11:01:23.373,0.67,0.47,-9.45
2024-08-14 11:01:23.393,0.67,0.47,-9.41
2024-08-14 11:01:23.393,0.63,0.47,-9.45
2024-08-14 11:01:23.393,0.67,0.47,-9.41
2024-08-14 11:01:23.420,0.67,0.43,-9.45
2024-08-14 11:01:23.427,0.63,0.43,-9.45
2024-08-14 11:01:23.427,0.71,0.43,-9.45
2024-08-14 11:01:23.456,0.67,0.47,-9.41
2024-08-14 11:01:23.460,0.67,0.47,-9.45
2024-08-14 11:01:23.463,0.63,0.43,-9.45
2024-08-14 11:01:23.469,0.67,0.43,-9.49
2024-08-14 11:01:23.500,0.71,0.43,-9.45
2024-08-14 11:01:23.505,0.67,0.43,-9.45
2024-08-14 11:01:23.516,0.63,0.39,-9.41
2024-08-14 11:01:23.541,0.67,0.43,-9.38
2024-08-14 11:01:23.569,0.67,0.43,-9.41
2024-08-14 11:01:23.572,0.67,0.43,-9.45
2024-08-14 11:01:23.581,0.71,0.43,-9.45
2024-08-14 11:01:23.581,0.71,0.43,-9.41
2024-08-14 11:01:23.581,0.63,0.43,-9.41
2024-08-14 11:01:23.598,0.63,0.39,-9.49
2024-08-14 11:01:23.609,0.67,0.39,-9.41
2024-08-14 11:01:23.635,0.63,0.43,-9.49
2024-08-14 11:01:23.644,0.63,0.43,-9.45
2024-08-14 11:01:23.644,0.71,0.43,-9.41
2024-08-14 11:01:23.670,0.67,0.43,-9.38
2024-08-14 11:01:23.682,0.67,0.47,-9.41
2024-08-14 11:01:23.690,0.71,0.43,-9.41
2024-08-14 11:01:23.691,0.67,0.47,-9.41
2024-08-14 11:01:23.718,0.63,0.39,-9.41
2024-08-14 11:01:23.725,0.67,0.47,-9.41
2024-08-14 11:01:23.725,0.63,0.47,-9.41
2024-08-14 11:01:23.736,0.67,0.43,-9.41
2024-08-14 11:01:23.764,0.67,0.47,-9.41
2024-08-14 11:01:23.769,0.67,0.39,-9.45
2024-08-14 11:01:23.778,0.63,0.39,-9.41
2024-08-14 11:01:23.806,0.67,0.47,-9.45
2024-08-14 11:01:23.810,0.67,0.43,-9.41
2024-08-14 11:01:23.817,0.67,0.43,-9.41
2024-08-14 11:01:23.842,0.67,0.43,-9.41
2024-08-14 11:01:23.845,0.71,0.47,-9.38
2024-08-14 11:01:23.853,0.67,0.43,-9.45
2024-08-14 11:01:23.867,0.67,0.47,-9.45
2024-08-14 11:01:23.884,0.71,0.43,-9.45
2024-08-14 11:01:23.889,0.67,0.47,-9.45
2024-08-14 11:01:23.889,0.63,0.47,-9.41
2024-08-14 11:01:23.941,0.71,0.43,-9.41
2024-08-14 11:01:23.941,0.67,0.47,-9.45
2024-08-14 11:01:23.945,0.63,0.47,-9.45
2024-08-14 11:01:23.945,0.67,0.51,-9.41
2024-08-14 11:01:23.949,0.71,0.35,-9.45
2024-08-14 11:01:23.981,0.67,0.47,-9.41
2024-08-14 11:01:23.988,0.67,0.43,-9.41
2024-08-14 11:01:23.988,0.67,0.47,-9.49
2024-08-14 11:01:24.001,0.67,0.47,-9.38
2024-08-14 11:01:24.032,0.67,0.43,-9.49
2024-08-14 11:01:24.035,0.63,0.43,-9.41
2024-08-14 11:01:24.038,0.67,0.43,-9.41
2024-08-14 11:01:24.046,0.67,0.43,-9.41
2024-08-14 11:01:24.076,0.67,0.43,-9.49
2024-08-14 11:01:24.079,0.67,0.43,-9.41
2024-08-14 11:01:24.081,0.63,0.47,-9.45
2024-08-14 11:01:24.116,0.67,0.47,-9.45
2024-08-14 11:01:24.122,0.67,0.47,-9.41
2024-08-14 11:01:24.126,0.67,0.39,-9.41
2024-08-14 11:01:24.152,0.71,0.47,-9.45
2024-08-14 11:01:24.155,0.67,0.43,-9.45
2024-08-14 11:01:24.159,0.67,0.47,-9.41
2024-08-14 11:01:24.165,0.63,0.47,-9.45
2024-08-14 11:01:24.196,0.67,0.39,-9.41
2024-08-14 11:01:24.202,0.67,0.43,-9.45
2024-08-14 11:01:24.202,0.67,0.43,-9.49
2024-08-14 11:01:24.232,0.71,0.43,-9.45
2024-08-14 11:01:24.245,0.67,0.39,-9.45
2024-08-14 11:01:24.245,0.71,0.47,-9.41
2024-08-14 11:01:24.249,0.67,0.39,-9.45
2024-08-14 11:01:24.281,0.67,0.39,-9.41
2024-08-14 11:01:24.285,0.67,0.43,-9.38
2024-08-14 11:01:24.289,0.67,0.47,-9.45
2024-08-14 11:01:24.316,0.71,0.43,-9.41
2024-08-14 11:01:24.328,0.67,0.47,-9.45
2024-08-14 11:01:24.329,0.67,0.43,-9.45
2024-08-14 11:01:24.337,0.63,0.47,-9.45
2024-08-14 11:01:24.364,0.67,0.43,-9.49
2024-08-14 11:01:24.368,0.67,0.39,-9.45
2024-08-14 11:01:24.373,0.71,0.39,-9.45
2024-08-14 11:01:24.399,0.67,0.39,-9.45
2024-08-14 11:01:24.405,0.63,0.39,-9.38
2024-08-14 11:01:24.408,0.67,0.39,-9.45
2024-08-14 11:01:24.438,0.67,0.39,-9.45
2024-08-14 11:01:24.442,0.67,0.43,-9.41
2024-08-14 11:01:24.445,0.67,0.43,-9.41
2024-08-14 11:01:24.477,0.71,0.47,-9.41
2024-08-14 11:01:24.479,0.71,0.47,-9.45
2024-08-14 11:01:24.483,0.71,0.43,-9.45
2024-08-14 11:01:24.513,0.67,0.43,-9.49
2024-08-14 11:01:24.516,0.67,0.47,-9.38
2024-08-14 11:01:24.519,0.67,0.47,-9.41
2024-08-14 11:01:24.526,0.71,0.39,-9.45
2024-08-14 11:01:24.560,0.67,0.43,-9.41
2024-08-14 11:01:24.564,0.63,0.47,-9.49
2024-08-14 11:01:24.567,0.67,0.43,-9.45
2024-08-14 11:01:24.573,0.67,0.39,-9.45
2024-08-14 11:01:24.616,0.67,0.39,-9.41
2024-08-14 11:01:24.618,0.67,0.51,-9.38
2024-08-14 11:01:24.622,0.67,0.43,-9.45
2024-08-14 11:01:24.626,0.63,0.39,-9.45
2024-08-14 11:01:24.653,0.71,0.43,-9.49
2024-08-14 11:01:24.670,0.67,0.43,-9.49
2024-08-14 11:01:24.694,0.67,0.39,-9.41
2024-08-14 11:01:24.694,0.63,0.39,-9.41
2024-08-14 11:01:24.694,0.63,0.43,-9.38
2024-08-14 11:01:24.724,0.67,0.39,-9.45
2024-08-14 11:01:24.724,0.67,0.43,-9.41
2024-08-14 11:01:24.724,0.63,0.47,-9.45
2024-08-14 11:01:24.736,0.67,0.47,-9.41
2024-08-14 11:01:24.757,0.71,0.39,-9.41
2024-08-14 11:01:24.776,0.71,0.43,-9.41
2024-08-14 11:01:24.784,0.75,0.47,-9.45
2024-08-14 11:01:24.784,0.67,0.43,-9.45
2024-08-14 11:01:24.791,0.71,0.39,-9.38
2024-08-14 11:01:24.820,0.67,0.39,-9.41
2024-08-14 11:01:24.824,0.63,0.43,-9.49
2024-08-14 11:01:24.828,0.67,0.43,-9.38
2024-08-14 11:01:24.861,0.63,0.47,-9.41
2024-08-14 11:01:24.876,0.67,0.39,-9.45
2024-08-14 11:01:24.879,0.67,0.43,-9.41
2024-08-14 11:01:24.879,0.67,0.39,-9.41
2024-08-14 11:01:24.894,0.67,0.39,-9.45
2024-08-14 11:01:24.916,0.67,0.47,-9.49
2024-08-14 11:01:24.919,0.71,0.47,-9.45
2024-08-14 11:01:24.925,0.67,0.43,-9.41
2024-08-14 11:01:24.965,0.67,0.47,-9.45
2024-08-14 11:01:24.981,0.67,0.47,-9.45
2024-08-14 11:01:24.981,0.67,0.43,-9.41
2024-08-14 11:01:25.008,0.67,0.43,-9.45
2024-08-14 11:01:25.008,0.67,0.43,-9.45
2024-08-14 11:01:25.008,0.67,0.43,-9.45
2024-08-14 11:01:25.047,0.67,0.43,-9.45
2024-08-14 11:01:25.062,0.67,0.39,-9.45
2024-08-14 11:01:25.062,0.67,0.39,-9.41
2024-08-14 11:01:25.062,0.67,0.47,-9.49
2024-08-14 11:01:25.095,0.67,0.39,-9.38
2024-08-14 11:01:25.095,0.67,0.43,-9.41
2024-08-14 11:01:25.108,0.67,0.47,-9.45
2024-08-14 11:01:25.108,0.71,0.47,-9.41
2024-08-14 11:01:25.118,0.75,0.39,-9.45
2024-08-14 11:01:25.118,0.67,0.43,-9.41
2024-08-14 11:01:25.147,0.67,0.43,-9.41
2024-08-14 11:01:25.155,0.67,0.43,-9.41
2024-08-14 11:01:25.155,0.71,0.43,-9.49
2024-08-14 11:01:25.193,0.67,0.43,-9.45
2024-08-14 11:01:25.193,0.67,0.43,-9.45
2024-08-14 11:01:25.214,0.63,0.47,-9.45
2024-08-14 11:01:25.232,0.71,0.43,-9.45
2024-08-14 11:01:25.232,0.63,0.47,-9.41
2024-08-14 11:01:25.232,0.71,0.43,-9.45
2024-08-14 11:01:25.254,0.71,0.39,-9.38
2024-08-14 11:01:25.261,0.71,0.47,-9.45
2024-08-14 11:01:25.278,0.71,0.35,-9.45
2024-08-14 11:01:25.278,0.67,0.39,-9.41
2024-08-14 11:01:25.302,0.67,0.43,-9.49
2024-08-14 11:01:25.308,0.67,0.43,-9.45
2024-08-14 11:01:25.308,0.71,0.47,-9.45
2024-08-14 11:01:25.339,0.67,0.43,-9.49
2024-08-14 11:01:25.348,0.67,0.43,-9.41
2024-08-14 11:01:25.348,0.63,0.39,-9.45
2024-08-14 11:01:25.376,0.67,0.39,-9.34
2024-08-14 11:01:25.406,0.67,0.43,-9.41
2024-08-14 11:01:25.406,0.71,0.43,-9.45
2024-08-14 11:01:25.412,0.67,0.43,-9.45
2024-08-14 11:01:25.425,0.67,0.43,-9.49
2024-08-14 11:01:25.425,0.67,0.43,-9.41
2024-08-14 11:01:25.445,0.67,0.47,-9.49
2024-08-14 11:01:25.454,0.67,0.39,-9.41
2024-08-14 11:01:25.454,0.67,0.47,-9.41
2024-08-14 11:01:25.481,0.67,0.39,-9.45
2024-08-14 11:01:25.504,0.63,0.43,-9.41
2024-08-14 11:01:25.506,0.63,0.43,-9.41
2024-08-14 11:01:25.512,0.71,0.43,-9.45
2024-08-14 11:01:25.512,0.67,0.43,-9.41
2024-08-14 11:01:25.541,0.71,0.47,-9.38
2024-08-14 11:01:25.550,0.67,0.43,-9.41
2024-08-14 11:01:25.550,0.71,0.39,-9.38
2024-08-14 11:01:25.557,0.67,0.43,-9.45
2024-08-14 11:01:25.588,0.71,0.43,-9.45
2024-08-14 11:01:25.595,0.59,0.43,-9.45
2024-08-14 11:01:25.601,0.67,0.43,-9.49
2024-08-14 11:01:25.627,0.63,0.39,-9.45
2024-08-14 11:01:25.631,0.59,0.47,-9.45
2024-08-14 11:01:25.635,0.67,0.43,-9.45
2024-08-14 11:01:25.664,0.67,0.43,-9.38
2024-08-14 11:01:25.671,0.67,0.43,-9.41
2024-08-14 11:01:25.671,0.67,0.43,-9.41
2024-08-14 11:01:25.677,0.67,0.43,-9.41
2024-08-14 11:01:25.711,0.63,0.47,-9.38
2024-08-14 11:01:25.718,0.67,0.43,-9.38
2024-08-14 11:01:25.718,0.67,0.43,-9.49
2024-08-14 11:01:25.725,0.67,0.47,-9.45
2024-08-14 11:01:25.757,0.67,0.47,-9.45
2024-08-14 11:01:25.780,0.67,0.43,-9.41
2024-08-14 11:01:25.784,0.63,0.43,-9.49
2024-08-14 11:01:25.784,0.67,0.47,-9.41
2024-08-14 11:01:25.798,0.67,0.43,-9.45
2024-08-14 11:01:25.806,0.63,0.43,-9.45
2024-08-14 11:01:25.832,0.67,0.39,-9.45
2024-08-14 11:01:25.837,0.67,0.47,-9.45
2024-08-14 11:01:25.841,0.67,0.39,-9.38
2024-08-14 11:01:25.845,0.63,0.43,-9.38
2024-08-14 11:01:25.876,0.71,0.47,-9.45
2024-08-14 11:01:25.881,0.67,0.51,-9.41
2024-08-14 11:01:25.885,0.67,0.47,-9.45
2024-08-14 11:01:25.914,0.67,0.43,-9.49
2024-08-14 11:01:25.918,0.67,0.43,-9.41
2024-08-14 11:01:25.921,0.71,0.47,-9.41
2024-08-14 11:01:25.948,0.67,0.43,-9.41
2024-08-14 11:01:25.956,0.67,0.47,-9.41
2024-08-14 11:01:25.956,0.67,0.43,-9.45
2024-08-14 11:01:25.988,0.63,0.39,-9.49
2024-08-14 11:01:25.992,0.67,0.47,-9.41
2024-08-14 11:01:26.020,0.67,0.39,-9.41
2024-08-14 11:01:26.026,0.71,0.47,-9.41
2024-08-14 11:01:26.026,0.67,0.43,-9.45
2024-08-14 11:01:26.030,0.67,0.47,-9.41
2024-08-14 11:01:26.062,0.67,0.43,-9.45
2024-08-14 11:01:26.067,0.67,0.43,-9.45
2024-08-14 11:01:26.070,0.67,0.51,-9.45
2024-08-14 11:01:26.077,0.67,0.43,-9.49
2024-08-14 11:01:26.106,0.71,0.39,-9.38
2024-08-14 11:01:26.138,0.67,0.39,-9.45
2024-08-14 11:01:26.142,0.67,0.43,-9.45
2024-08-14 11:01:26.146,0.67,0.47,-9.41
2024-08-14 11:01:26.146,0.67,0.43,-9.45
2024-08-14 11:01:26.150,0.67,0.43,-9.49
2024-08-14 11:01:26.181,0.67,0.39,-9.41
2024-08-14 11:01:26.186,0.71,0.47,-9.45
2024-08-14 11:01:26.189,0.67,0.47,-9.38
2024-08-14 11:01:26.205,0.67,0.47,-9.41
2024-08-14 11:01:26.209,0.67,0.47,-9.45
2024-08-14 11:01:26.240,0.71,0.43,-9.41
2024-08-14 11:01:26.243,0.71,0.43,-9.45
2024-08-14 11:01:26.246,0.67,0.43,-9.45
2024-08-14 11:01:26.252,0.67,0.43,-9.41
2024-08-14 11:01:26.283,0.67,0.43,-9.41
2024-08-14 11:01:26.288,0.67,0.43,-9.45
2024-08-14 11:01:26.293,0.63,0.39,-9.45
2024-08-14 11:01:26.325,0.67,0.43,-9.45
2024-08-14 11:01:26.331,0.63,0.43,-9.41
2024-08-14 11:01:26.331,0.71,0.43,-9.38
2024-08-14 11:01:26.361,0.75,0.43,-9.45
2024-08-14 11:01:26.364,0.67,0.47,-9.41
2024-08-14 11:01:26.367,0.67,0.47,-9.41
2024-08-14 11:01:26.375,0.67,0.43,-9.45
2024-08-14 11:01:26.404,0.67,0.39,-9.53
2024-08-14 11:01:26.410,0.63,0.47,-9.45
2024-08-14 11:01:26.410,0.71,0.39,-9.49
2024-08-14 11:01:26.422,0.63,0.47,-9.41
2024-08-14 11:01:26.452,0.67,0.43,-9.49
2024-08-14 11:01:26.456,0.67,0.43,-9.49
2024-08-14 11:01:26.460,0.71,0.39,-9.41
2024-08-14 11:01:26.514,0.67,0.43,-9.45
2024-08-14 11:01:26.518,0.67,0.43,-9.41
2024-08-14 11:01:26.530,0.67,0.47,-9.49
2024-08-14 11:01:26.535,0.71,0.43,-9.45
2024-08-14 11:01:26.542,0.67,0.39,-9.45
2024-08-14 11:01:26.542,0.63,0.39,-9.45
2024-08-14 11:01:26.549,0.67,0.43,-9.41
2024-08-14 11:01:26.574,0.71,0.39,-9.45
2024-08-14 11:01:26.580,0.67,0.47,-9.41
2024-08-14 11:01:26.580,0.71,0.43,-9.45
2024-08-14 11:01:26.612,0.63,0.43,-9.49
2024-08-14 11:01:26.618,0.67,0.43,-9.45
2024-08-14 11:01:26.618,0.63,0.43,-9.45
2024-08-14 11:01:26.649,0.63,0.39,-9.41
2024-08-14 11:01:26.663,0.71,0.43,-9.41
2024-08-14 11:01:26.663,0.71,0.47,-9.41
2024-08-14 11:01:26.706,0.71,0.47,-9.45
2024-08-14 11:01:26.706,0.75,0.47,-9.49
2024-08-14 11:01:26.744,0.67,0.43,-9.53
2024-08-14 11:01:26.744,0.67,0.43,-9.41
2024-08-14 11:01:26.744,0.67,0.43,-9.45
2024-08-14 11:01:26.744,0.67,0.43,-9.45
2024-08-14 11:01:26.770,0.67,0.43,-9.49
2024-08-14 11:01:26.770,0.63,0.43,-9.45
2024-08-14 11:01:26.770,0.67,0.43,-9.41
2024-08-14 11:01:26.791,0.67,0.43,-9.45
2024-08-14 11:01:26.795,0.71,0.43,-9.45
2024-08-14 11:01:26.797,0.67,0.51,-9.41
2024-08-14 11:01:26.805,0.75,0.47,-9.38
2024-08-14 11:01:26.836,0.75,0.35,-9.45
2024-08-14 11:01:26.846,0.67,0.39,-9.45
2024-08-14 11:01:26.865,0.71,0.43,-9.45
2024-08-14 11:01:26.886,0.67,0.47,-9.41
2024-08-14 11:01:26.886,0.67,0.39,-9.41
2024-08-14 11:01:26.895,0.71,0.43,-9.41
2024-08-14 11:01:26.895,0.67,0.43,-9.41
2024-08-14 11:01:26.924,0.71,0.39,-9.45
2024-08-14 11:01:26.931,0.67,0.43,-9.41
2024-08-14 11:01:26.931,0.67,0.39,-9.49
2024-08-14 11:01:26.950,0.71,0.43,-9.38
2024-08-14 11:01:26.950,0.63,0.51,-9.45
2024-08-14 11:01:26.986,0.67,0.47,-9.41
2024-08-14 11:01:26.992,0.71,0.47,-9.45
2024-08-14 11:01:26.992,0.63,0.43,-9.49
2024-08-14 11:01:27.020,0.67,0.39,-9.45
2024-08-14 11:01:27.028,0.63,0.43,-9.45
2024-08-14 11:01:27.028,0.71,0.43,-9.45
2024-08-14 11:01:27.056,0.67,0.43,-9.45
2024-08-14 11:01:27.061,0.71,0.39,-9.45
2024-08-14 11:01:27.077,0.67,0.43,-9.41
2024-08-14 11:01:27.077,0.67,0.39,-9.41
2024-08-14 11:01:27.100,0.67,0.43,-9.41
2024-08-14 11:01:27.104,0.71,0.43,-9.41
2024-08-14 11:01:27.113,0.67,0.47,-9.45
2024-08-14 11:01:27.141,0.71,0.43,-9.45
2024-08-14 11:01:27.146,0.67,0.43,-9.45
2024-08-14 11:01:27.151,0.67,0.47,-9.49
2024-08-14 11:01:27.157,0.67,0.43,-9.45
2024-08-14 11:01:27.201,0.71,0.39,-9.45
2024-08-14 11:01:27.205,0.63,0.43,-9.49
2024-08-14 11:01:27.232,0.67,0.43,-9.45
2024-08-14 11:01:27.249,0.67,0.47,-9.45
2024-08-14 11:01:27.252,0.63,0.39,-9.41
2024-08-14 11:01:27.252,0.63,0.47,-9.45
2024-08-14 11:01:27.255,0.67,0.47,-9.49
2024-08-14 11:01:27.258,0.67,0.47,-9.45
2024-08-14 11:01:27.274,0.67,0.47,-9.38
2024-08-14 11:01:27.274,0.67,0.43,-9.45
2024-08-14 11:01:27.307,0.67,0.43,-9.45
2024-08-14 11:01:27.313,0.67,0.39,-9.45
2024-08-14 11:01:27.313,0.67,0.43,-9.49
2024-08-14 11:01:27.343,0.71,0.43,-9.45
2024-08-14 11:01:27.348,0.67,0.47,-9.49
2024-08-14 11:01:27.348,0.63,0.43,-9.41
2024-08-14 11:01:27.357,0.67,0.39,-9.45
2024-08-14 11:01:27.386,0.63,0.39,-9.41
2024-08-14 11:01:27.395,0.67,0.43,-9.41
2024-08-14 11:01:27.410,0.67,0.43,-9.53
2024-08-14 11:01:27.429,0.63,0.43,-9.38
2024-08-14 11:01:27.434,0.67,0.43,-9.41
2024-08-14 11:01:27.441,0.71,0.43,-9.41
2024-08-14 11:01:27.466,0.71,0.43,-9.45
2024-08-14 11:01:27.468,0.67,0.43,-9.45
2024-08-14 11:01:27.489,0.67,0.39,-9.45
2024-08-14 11:01:27.489,0.63,0.43,-9.41
2024-08-14 11:01:27.509,0.67,0.39,-9.45
2024-08-14 11:01:27.511,0.67,0.43,-9.45
2024-08-14 11:01:27.515,0.67,0.39,-9.41
2024-08-14 11:01:27.548,0.63,0.43,-9.41
2024-08-14 11:01:27.551,0.67,0.43,-9.41
2024-08-14 11:01:27.555,0.67,0.43,-9.41
2024-08-14 11:01:27.583,0.63,0.43,-9.45
2024-08-14 11:01:27.620,0.67,0.43,-9.38
2024-08-14 11:01:27.620,0.67,0.43,-9.45
2024-08-14 11:01:27.620,0.71,0.39,-9.45
2024-08-14 11:01:27.620,0.67,0.43,-9.38
2024-08-14 11:01:27.626,0.67,0.47,-9.34
2024-08-14 11:01:27.652,0.71,0.43,-9.45
2024-08-14 11:01:27.658,0.75,0.47,-9.45
2024-08-14 11:01:27.658,0.67,0.47,-9.45
2024-08-14 11:01:27.675,0.67,0.39,-9.45
2024-08-14 11:01:27.681,0.67,0.43,-9.41
2024-08-14 11:01:27.715,0.71,0.39,-9.45
2024-08-14 11:01:27.722,0.67,0.43,-9.45
2024-08-14 11:01:27.722,0.71,0.43,-9.45
2024-08-14 11:01:27.753,0.67,0.39,-9.41
2024-08-14 11:01:27.759,0.71,0.43,-9.38
2024-08-14 11:01:27.760,0.67,0.47,-9.41
2024-08-14 11:01:27.765,0.71,0.43,-9.49
2024-08-14 11:01:27.797,0.67,0.39,-9.49
2024-08-14 11:01:27.800,0.67,0.47,-9.49
2024-08-14 11:01:27.806,0.63,0.39,-9.45
2024-08-14 11:01:27.839,0.67,0.43,-9.41
2024-08-14 11:01:27.849,0.71,0.43,-9.41
2024-08-14 11:01:27.849,0.71,0.43,-9.45
2024-08-14 11:01:27.872,0.67,0.43,-9.53
2024-08-14 11:01:27.877,0.67,0.47,-9.45
2024-08-14 11:01:27.880,0.71,0.43,-9.45
2024-08-14 11:01:27.885,0.67,0.47,-9.45
2024-08-14 11:01:27.917,0.67,0.43,-9.38
2024-08-14 11:01:27.923,0.67,0.47,-9.45
2024-08-14 11:01:27.923,0.71,0.39,-9.41
2024-08-14 11:01:27.956,0.71,0.43,-9.49
2024-08-14 11:01:27.993,0.67,0.47,-9.49
2024-08-14 11:01:27.993,0.67,0.43,-9.45
2024-08-14 11:01:27.993,0.67,0.39,-9.45
2024-08-14 11:01:27.993,0.63,0.43,-9.45
2024-08-14 11:01:28.009,0.59,0.43,-9.41
2024-08-14 11:01:28.021,0.67,0.43,-9.41
2024-08-14 11:01:28.027,0.63,0.43,-9.41
