Timestamp(ms),X(m/s^2),Y(m/s^2),Z(m/s^2)
2024-08-14 11:01:52.097,0.67,0.47,-9.38
2024-08-14 11:01:52.102,0.67,0.43,-9.45
2024-08-14 11:01:52.102,0.67,0.47,-9.41
2024-08-14 11:01:52.133,0.67,0.51,-9.45
2024-08-14 11:01:52.141,0.67,0.43,-9.45
2024-08-14 11:01:52.150,0.67,0.39,-9.45
2024-08-14 11:01:52.150,0.67,0.43,-9.41
2024-08-14 11:01:52.177,0.67,0.43,-9.45
2024-08-14 11:01:52.183,0.67,0.43,-9.45
2024-08-14 11:01:52.183,0.75,0.43,-9.41
2024-08-14 11:01:52.214,0.63,0.47,-9.41
2024-08-14 11:01:52.226,0.63,0.43,-9.41
2024-08-14 11:01:52.227,0.67,0.43,-9.45
2024-08-14 11:01:52.253,0.71,0.43,-9.41
2024-08-14 11:01:52.260,0.67,0.47,-9.41
2024-08-14 11:01:52.285,0.71,0.43,-9.45
2024-08-14 11:01:52.307,0.67,0.47,-9.49
2024-08-14 11:01:52.349,0.71,0.43,-9.45
2024-08-14 11:01:52.376,0.67,0.47,-9.49
2024-08-14 11:01:52.383,0.71,0.43,-9.45
2024-08-14 11:01:52.383,0.67,0.43,-9.45
2024-08-14 11:01:52.399,0.67,0.47,-9.45
2024-08-14 11:01:52.399,0.67,0.43,-9.45
2024-08-14 11:01:52.399,0.71,0.43,-9.41
2024-08-14 11:01:52.399,0.63,0.43,-9.45
2024-08-14 11:01:52.399,0.71,0.39,-9.41
2024-08-14 11:01:52.399,0.67,0.35,-9.45
2024-08-14 11:01:52.411,0.67,0.43,-9.41
2024-08-14 11:01:52.431,0.63,0.47,-9.41
2024-08-14 11:01:52.438,0.71,0.39,-9.49
2024-08-14 11:01:52.438,0.67,0.47,-9.49
2024-08-14 11:01:52.467,0.67,0.43,-9.45
2024-08-14 11:01:52.482,0.63,0.43,-9.45
2024-08-14 11:01:52.482,0.67,0.43,-9.45
2024-08-14 11:01:52.505,0.63,0.43,-9.49
2024-08-14 11:01:52.508,0.63,0.51,-9.41
2024-08-14 11:01:52.519,0.63,0.47,-9.41
2024-08-14 11:01:52.540,0.63,0.43,-9.41
2024-08-14 11:01:52.545,0.67,0.43,-9.49
2024-08-14 11:01:52.556,0.67,0.43,-9.41
2024-08-14 11:01:52.556,0.63,0.43,-9.45
2024-08-14 11:01:52.585,0.67,0.47,-9.38
2024-08-14 11:01:52.588,0.67,0.43,-9.45
2024-08-14 11:01:52.595,0.67,0.47,-9.45
2024-08-14 11:01:52.623,0.63,0.47,-9.45
2024-08-14 11:01:52.632,0.71,0.43,-9.49
2024-08-14 11:01:52.632,0.71,0.39,-9.45
2024-08-14 11:01:52.639,0.71,0.39,-9.41
2024-08-14 11:01:52.668,0.67,0.39,-9.45
2024-08-14 11:01:52.681,0.63,0.43,-9.41
2024-08-14 11:01:52.681,0.71,0.47,-9.45
2024-08-14 11:01:52.705,0.67,0.43,-9.41
2024-08-14 11:01:52.729,0.67,0.39,-9.45
2024-08-14 11:01:52.729,0.71,0.39,-9.41
2024-08-14 11:01:52.729,0.67,0.43,-9.45
2024-08-14 11:01:52.758,0.63,0.47,-9.38
2024-08-14 11:01:52.761,0.71,0.39,-9.41
2024-08-14 11:01:52.770,0.71,0.39,-9.45
2024-08-14 11:01:52.775,0.67,0.39,-9.45
2024-08-14 11:01:52.807,0.67,0.43,-9.41
2024-08-14 11:01:52.814,0.63,0.43,-9.49
2024-08-14 11:01:52.835,0.67,0.43,-9.45
2024-08-14 11:01:52.840,0.67,0.43,-9.41
2024-08-14 11:01:52.874,0.63,0.43,-9.45
2024-08-14 11:01:52.874,0.67,0.43,-9.45
2024-08-14 11:01:52.874,0.67,0.39,-9.45
2024-08-14 11:01:52.874,0.63,0.43,-9.45
2024-08-14 11:01:52.888,0.67,0.47,-9.41
2024-08-14 11:01:52.911,0.67,0.39,-9.45
2024-08-14 11:01:52.917,0.71,0.43,-9.45
2024-08-14 11:01:52.918,0.67,0.43,-9.38
2024-08-14 11:01:52.946,0.67,0.43,-9.41
2024-08-14 11:01:52.953,0.71,0.43,-9.38
2024-08-14 11:01:52.964,0.71,0.39,-9.41
2024-08-14 11:01:52.985,0.71,0.43,-9.45
2024-08-14 11:01:52.990,0.63,0.43,-9.41
2024-08-14 11:01:52.991,0.67,0.43,-9.41
2024-08-14 11:01:53.019,0.67,0.47,-9.49
2024-08-14 11:01:53.036,0.67,0.39,-9.45
2024-08-14 11:01:53.036,0.63,0.43,-9.45
2024-08-14 11:01:53.042,0.63,0.43,-9.45
2024-08-14 11:01:53.066,0.67,0.47,-9.41
2024-08-14 11:01:53.070,0.63,0.43,-9.41
2024-08-14 11:01:53.076,0.67,0.43,-9.41
2024-08-14 11:01:53.103,0.75,0.43,-9.45
2024-08-14 11:01:53.135,0.71,0.47,-9.45
2024-08-14 11:01:53.147,0.67,0.43,-9.45
2024-08-14 11:01:53.147,0.67,0.43,-9.41
2024-08-14 11:01:53.147,0.63,0.43,-9.45
2024-08-14 11:01:53.147,0.67,0.43,-9.45
2024-08-14 11:01:53.165,0.67,0.43,-9.41
2024-08-14 11:01:53.171,0.71,0.43,-9.45
2024-08-14 11:01:53.201,0.67,0.39,-9.45
2024-08-14 11:01:53.205,0.63,0.43,-9.41
2024-08-14 11:01:53.212,0.67,0.43,-9.38
2024-08-14 11:01:53.237,0.67,0.43,-9.38
2024-08-14 11:01:53.241,0.67,0.43,-9.49
2024-08-14 11:01:53.250,0.67,0.43,-9.45
2024-08-14 11:01:53.257,0.75,0.43,-9.45
2024-08-14 11:01:53.284,0.71,0.43,-9.45
2024-08-14 11:01:53.287,0.63,0.47,-9.45
2024-08-14 11:01:53.296,0.67,0.43,-9.45
2024-08-14 11:01:53.321,0.67,0.47,-9.45
2024-08-14 11:01:53.326,0.67,0.43,-9.45
2024-08-14 11:01:53.336,0.71,0.43,-9.38
2024-08-14 11:01:53.357,0.71,0.43,-9.41
2024-08-14 11:01:53.362,0.63,0.47,-9.45
2024-08-14 11:01:53.368,0.63,0.43,-9.41
2024-08-14 11:01:53.376,0.67,0.39,-9.45
2024-08-14 11:01:53.401,0.67,0.43,-9.41
2024-08-14 11:01:53.406,0.71,0.39,-9.45
2024-08-14 11:01:53.406,0.71,0.47,-9.41
2024-08-14 11:01:53.438,0.75,0.43,-9.41
2024-08-14 11:01:53.442,0.71,0.47,-9.45
2024-08-14 11:01:53.448,0.67,0.47,-9.45
2024-08-14 11:01:53.475,0.75,0.43,-9.45
2024-08-14 11:01:53.507,0.67,0.43,-9.45
2024-08-14 11:01:53.507,0.71,0.43,-9.49
2024-08-14 11:01:53.507,0.67,0.43,-9.45
2024-08-14 11:01:53.511,0.67,0.47,-9.53
2024-08-14 11:01:53.521,0.63,0.39,-9.49
2024-08-14 11:01:53.545,0.67,0.39,-9.38
2024-08-14 11:01:53.550,0.67,0.43,-9.45
2024-08-14 11:01:53.561,0.63,0.47,-9.45
2024-08-14 11:01:53.571,0.71,0.43,-9.38
2024-08-14 11:01:53.597,0.63,0.51,-9.38
2024-08-14 11:01:53.601,0.63,0.43,-9.45
2024-08-14 11:01:53.626,0.63,0.39,-9.41
2024-08-14 11:01:53.631,0.63,0.47,-9.38
2024-08-14 11:01:53.664,0.67,0.39,-9.41
2024-08-14 11:01:53.664,0.67,0.43,-9.45
2024-08-14 11:01:53.664,0.71,0.43,-9.38
2024-08-14 11:01:53.671,0.67,0.43,-9.49
2024-08-14 11:01:53.676,0.67,0.39,-9.49
2024-08-14 11:01:53.701,0.71,0.39,-9.45
2024-08-14 11:01:53.710,0.67,0.47,-9.41
2024-08-14 11:01:53.710,0.67,0.43,-9.41
2024-08-14 11:01:53.738,0.71,0.39,-9.38
2024-08-14 11:01:53.768,0.63,0.39,-9.45
2024-08-14 11:01:53.768,0.71,0.39,-9.45
2024-08-14 11:01:53.768,0.71,0.39,-9.45
2024-08-14 11:01:53.777,0.75,0.43,-9.45
2024-08-14 11:01:53.800,0.63,0.47,-9.45
2024-08-14 11:01:53.807,0.63,0.47,-9.45
2024-08-14 11:01:53.807,0.67,0.39,-9.45
2024-08-14 11:01:53.836,0.67,0.43,-9.41
2024-08-14 11:01:53.867,0.71,0.43,-9.41
2024-08-14 11:01:53.870,0.63,0.43,-9.45
2024-08-14 11:01:53.870,0.63,0.43,-9.45
2024-08-14 11:01:53.879,0.67,0.39,-9.45
2024-08-14 11:01:53.879,0.67,0.47,-9.41
2024-08-14 11:01:53.889,0.67,0.51,-9.41
2024-08-14 11:01:53.920,0.67,0.39,-9.38
2024-08-14 11:01:53.924,0.71,0.47,-9.41
2024-08-14 11:01:53.929,0.67,0.47,-9.45
2024-08-14 11:01:53.956,0.67,0.47,-9.45
2024-08-14 11:01:53.964,0.71,0.47,-9.45
2024-08-14 11:01:53.964,0.63,0.43,-9.49
2024-08-14 11:01:53.972,0.67,0.39,-9.45
2024-08-14 11:01:54.000,0.67,0.43,-9.41
2024-08-14 11:01:54.006,0.67,0.47,-9.41
2024-08-14 11:01:54.010,0.71,0.43,-9.45
2024-08-14 11:01:54.037,0.63,0.47,-9.45
2024-08-14 11:01:54.043,0.63,0.39,-9.41
2024-08-14 11:01:54.052,0.67,0.39,-9.45
2024-08-14 11:01:54.074,0.67,0.39,-9.49
2024-08-14 11:01:54.077,0.71,0.43,-9.38
2024-08-14 11:01:54.081,0.67,0.47,-9.45
2024-08-14 11:01:54.120,0.71,0.43,-9.45
2024-08-14 11:01:54.129,0.71,0.43,-9.45
2024-08-14 11:01:54.139,0.71,0.43,-9.45
2024-08-14 11:01:54.144,0.71,0.47,-9.38
2024-08-14 11:01:54.160,0.63,0.47,-9.45
2024-08-14 11:01:54.160,0.67,0.43,-9.45
2024-08-14 11:01:54.164,0.67,0.43,-9.45
2024-08-14 11:01:54.195,0.67,0.43,-9.45
2024-08-14 11:01:54.231,0.67,0.39,-9.41
2024-08-14 11:01:54.237,0.71,0.39,-9.45
2024-08-14 11:01:54.237,0.67,0.39,-9.41
2024-08-14 11:01:54.244,0.67,0.39,-9.45
2024-08-14 11:01:54.244,0.67,0.47,-9.41
2024-08-14 11:01:54.253,0.67,0.47,-9.41
2024-08-14 11:01:54.277,0.71,0.47,-9.45
2024-08-14 11:01:54.285,0.67,0.43,-9.41
2024-08-14 11:01:54.301,0.67,0.39,-9.45
2024-08-14 11:01:54.301,0.71,0.43,-9.41
2024-08-14 11:01:54.307,0.71,0.43,-9.45
2024-08-14 11:01:54.337,0.67,0.43,-9.41
2024-08-14 11:01:54.346,0.63,0.47,-9.45
2024-08-14 11:01:54.346,0.63,0.47,-9.45
2024-08-14 11:01:54.353,0.67,0.43,-9.45
2024-08-14 11:01:54.384,0.63,0.43,-9.41
2024-08-14 11:01:54.389,0.67,0.43,-9.41
2024-08-14 11:01:54.392,0.67,0.43,-9.41
2024-08-14 11:01:54.425,0.67,0.43,-9.41
2024-08-14 11:01:54.430,0.67,0.47,-9.45
2024-08-14 11:01:54.434,0.71,0.47,-9.45
2024-08-14 11:01:54.437,0.71,0.47,-9.41
2024-08-14 11:01:54.468,0.67,0.43,-9.49
2024-08-14 11:01:54.483,0.67,0.39,-9.49
2024-08-14 11:01:54.486,0.67,0.39,-9.41
2024-08-14 11:01:54.489,0.71,0.43,-9.41
2024-08-14 11:01:54.519,0.67,0.43,-9.45
2024-08-14 11:01:54.521,0.67,0.43,-9.41
2024-08-14 11:01:54.525,0.67,0.39,-9.41
2024-08-14 11:01:54.557,0.67,0.43,-9.45
2024-08-14 11:01:54.560,0.67,0.47,-9.34
2024-08-14 11:01:54.563,0.67,0.43,-9.41
2024-08-14 11:01:54.598,0.67,0.47,-9.38
2024-08-14 11:01:54.604,0.71,0.43,-9.45
2024-08-14 11:01:54.608,0.71,0.43,-9.41
2024-08-14 11:01:54.608,0.71,0.43,-9.38
2024-08-14 11:01:54.638,0.63,0.43,-9.45
2024-08-14 11:01:54.649,0.67,0.43,-9.41
2024-08-14 11:01:54.649,0.67,0.47,-9.45
2024-08-14 11:01:54.675,0.71,0.43,-9.41
2024-08-14 11:01:54.679,0.71,0.47,-9.41
2024-08-14 11:01:54.685,0.67,0.43,-9.45
2024-08-14 11:01:54.692,0.63,0.43,-9.38
2024-08-14 11:01:54.720,0.67,0.47,-9.49
2024-08-14 11:01:54.724,0.71,0.43,-9.49
2024-08-14 11:01:54.733,0.67,0.47,-9.34
2024-08-14 11:01:54.758,0.63,0.51,-9.41
2024-08-14 11:01:54.761,0.67,0.43,-9.49
2024-08-14 11:01:54.771,0.67,0.43,-9.45
2024-08-14 11:01:54.795,0.71,0.43,-9.45
2024-08-14 11:01:54.798,0.63,0.51,-9.41
2024-08-14 11:01:54.807,0.71,0.39,-9.45
2024-08-14 11:01:54.832,0.63,0.43,-9.45
2024-08-14 11:01:54.839,0.67,0.39,-9.41
2024-08-14 11:01:54.839,0.71,0.39,-9.41
2024-08-14 11:01:54.868,0.67,0.43,-9.41
2024-08-14 11:01:54.872,0.71,0.43,-9.41
2024-08-14 11:01:54.882,0.67,0.43,-9.41
2024-08-14 11:01:54.912,0.63,0.47,-9.38
2024-08-14 11:01:54.916,0.71,0.47,-9.41
2024-08-14 11:01:54.966,0.71,0.47,-9.38
2024-08-14 11:01:54.972,0.67,0.47,-9.38
2024-08-14 11:01:54.978,0.67,0.43,-9.45
2024-08-14 11:01:54.978,0.67,0.43,-9.45
2024-08-14 11:01:54.985,0.63,0.43,-9.45
2024-08-14 11:01:54.985,0.75,0.43,-9.41
2024-08-14 11:01:54.985,0.71,0.47,-9.45
2024-08-14 11:01:55.013,0.67,0.39,-9.49
2024-08-14 11:01:55.019,0.67,0.39,-9.45
2024-08-14 11:01:55.024,0.67,0.39,-9.45
2024-08-14 11:01:55.033,0.67,0.43,-9.41
2024-08-14 11:01:55.062,0.75,0.43,-9.41
2024-08-14 11:01:55.067,0.67,0.47,-9.41
2024-08-14 11:01:55.073,0.71,0.47,-9.45
2024-08-14 11:01:55.074,0.67,0.43,-9.41
2024-08-14 11:01:55.104,0.71,0.43,-9.45
2024-08-14 11:01:55.115,0.67,0.43,-9.41
2024-08-14 11:01:55.115,0.67,0.43,-9.45
2024-08-14 11:01:55.142,0.67,0.43,-9.45
2024-08-14 11:01:55.168,0.71,0.39,-9.45
2024-08-14 11:01:55.168,0.63,0.43,-9.45
2024-08-14 11:01:55.168,0.71,0.43,-9.41
2024-08-14 11:01:55.180,0.67,0.43,-9.41
2024-08-14 11:01:55.202,0.63,0.47,-9.41
2024-08-14 11:01:55.205,0.63,0.43,-9.45
2024-08-14 11:01:55.214,0.63,0.47,-9.41
2024-08-14 11:01:55.227,0.67,0.43,-9.41
2024-08-14 11:01:55.248,0.71,0.43,-9.49
2024-08-14 11:01:55.256,0.63,0.47,-9.45
2024-08-14 11:01:55.256,0.63,0.47,-9.38
2024-08-14 11:01:55.287,0.67,0.47,-9.45
2024-08-14 11:01:55.297,0.67,0.47,-9.45
2024-08-14 11:01:55.297,0.71,0.43,-9.45
2024-08-14 11:01:55.328,0.67,0.47,-9.53
2024-08-14 11:01:55.337,0.67,0.43,-9.41
2024-08-14 11:01:55.337,0.63,0.43,-9.41
2024-08-14 11:01:55.350,0.67,0.43,-9.45
2024-08-14 11:01:55.361,0.67,0.43,-9.41
2024-08-14 11:01:55.386,0.67,0.43,-9.41
2024-08-14 11:01:55.389,0.71,0.43,-9.38
2024-08-14 11:01:55.399,0.63,0.43,-9.41
2024-08-14 11:01:55.406,0.75,0.47,-9.49
2024-08-14 11:01:55.429,0.71,0.43,-9.45
2024-08-14 11:01:55.434,0.71,0.39,-9.45
2024-08-14 11:01:55.475,0.63,0.43,-9.45
2024-08-14 11:01:55.481,0.67,0.43,-9.45
2024-08-14 11:01:55.481,0.71,0.43,-9.41
2024-08-14 11:01:55.484,0.67,0.39,-9.41
2024-08-14 11:01:55.487,0.67,0.43,-9.41
2024-08-14 11:01:55.517,0.67,0.39,-9.45
2024-08-14 11:01:55.522,0.67,0.39,-9.45
2024-08-14 11:01:55.528,0.71,0.43,-9.41
2024-08-14 11:01:55.535,0.67,0.43,-9.41
2024-08-14 11:01:55.561,0.67,0.51,-9.41
2024-08-14 11:01:55.566,0.67,0.43,-9.45
2024-08-14 11:01:55.575,0.71,0.39,-9.41
2024-08-14 11:01:55.599,0.67,0.43,-9.45
2024-08-14 11:01:55.604,0.63,0.39,-9.45
2024-08-14 11:01:55.612,0.63,0.47,-9.41
2024-08-14 11:01:55.635,0.67,0.39,-9.41
2024-08-14 11:01:55.638,0.67,0.47,-9.49
2024-08-14 11:01:55.641,0.67,0.39,-9.41
2024-08-14 11:01:55.672,0.67,0.43,-9.45
2024-08-14 11:01:55.719,0.63,0.43,-9.45
2024-08-14 11:01:55.732,0.63,0.47,-9.41
2024-08-14 11:01:55.732,0.67,0.43,-9.41
2024-08-14 11:01:55.732,0.67,0.47,-9.49
2024-08-14 11:01:55.732,0.67,0.47,-9.45
2024-08-14 11:01:55.736,0.71,0.43,-9.45
2024-08-14 11:01:55.736,0.71,0.43,-9.41
2024-08-14 11:01:55.767,0.63,0.43,-9.41
2024-08-14 11:01:55.792,0.67,0.43,-9.41
2024-08-14 11:01:55.792,0.71,0.43,-9.41
2024-08-14 11:01:55.792,0.67,0.43,-9.45
2024-08-14 11:01:55.803,0.71,0.43,-9.41
2024-08-14 11:01:55.826,0.67,0.39,-9.45
2024-08-14 11:01:55.829,0.75,0.39,-9.45
2024-08-14 11:01:55.840,0.67,0.47,-9.45
2024-08-14 11:01:55.863,0.67,0.39,-9.45
2024-08-14 11:01:55.870,0.67,0.47,-9.41
2024-08-14 11:01:55.870,0.63,0.47,-9.41
2024-08-14 11:01:55.900,0.67,0.43,-9.41
2024-08-14 11:01:55.906,0.78,0.43,-9.45
2024-08-14 11:01:55.906,0.63,0.43,-9.41
2024-08-14 11:01:55.937,0.59,0.47,-9.41
2024-08-14 11:01:55.942,0.63,0.43,-9.41
2024-08-14 11:01:55.942,0.63,0.43,-9.41
2024-08-14 11:01:55.973,0.67,0.39,-9.38
2024-08-14 11:01:55.979,0.67,0.43,-9.49
2024-08-14 11:01:55.982,0.67,0.39,-9.45
2024-08-14 11:01:55.987,0.71,0.43,-9.45
2024-08-14 11:01:56.018,0.67,0.43,-9.45
2024-08-14 11:01:56.022,0.67,0.43,-9.45
2024-08-14 11:01:56.026,0.63,0.39,-9.38
2024-08-14 11:01:56.055,0.63,0.43,-9.38
2024-08-14 11:01:56.070,0.71,0.47,-9.45
2024-08-14 11:01:56.074,0.71,0.47,-9.41
2024-08-14 11:01:56.074,0.67,0.47,-9.45
2024-08-14 11:01:56.090,0.67,0.43,-9.49
2024-08-14 11:01:56.093,0.71,0.43,-9.45
2024-08-14 11:01:56.127,0.71,0.39,-9.45
2024-08-14 11:01:56.129,0.67,0.39,-9.41
2024-08-14 11:01:56.155,0.67,0.47,-9.41
2024-08-14 11:01:56.166,0.67,0.43,-9.41
2024-08-14 11:01:56.166,0.67,0.43,-9.41
2024-08-14 11:01:56.175,0.67,0.39,-9.45
2024-08-14 11:01:56.199,0.63,0.43,-9.45
2024-08-14 11:01:56.207,0.67,0.47,-9.41
2024-08-14 11:01:56.207,0.67,0.43,-9.41
2024-08-14 11:01:56.236,0.75,0.39,-9.45
2024-08-14 11:01:56.251,0.71,0.39,-9.45
2024-08-14 11:01:56.256,0.67,0.47,-9.41
2024-08-14 11:01:56.272,0.67,0.51,-9.41
2024-08-14 11:01:56.272,0.63,0.39,-9.41
2024-08-14 11:01:56.278,0.67,0.43,-9.45
2024-08-14 11:01:56.304,0.67,0.43,-9.45
2024-08-14 11:01:56.310,0.67,0.39,-9.45
2024-08-14 11:01:56.313,0.67,0.39,-9.45
2024-08-14 11:01:56.342,0.67,0.43,-9.41
2024-08-14 11:01:56.367,0.67,0.47,-9.49
2024-08-14 11:01:56.372,0.67,0.43,-9.41
2024-08-14 11:01:56.382,0.71,0.47,-9.41
2024-08-14 11:01:56.382,0.71,0.47,-9.45
2024-08-14 11:01:56.406,0.67,0.43,-9.49
2024-08-14 11:01:56.435,0.67,0.43,-9.45
2024-08-14 11:01:56.438,0.63,0.43,-9.45
2024-08-14 11:01:56.443,0.67,0.39,-9.45
2024-08-14 11:01:56.450,0.63,0.43,-9.41
2024-08-14 11:01:56.450,0.67,0.47,-9.49
2024-08-14 11:01:56.476,0.71,0.43,-9.49
2024-08-14 11:01:56.479,0.67,0.39,-9.45
2024-08-14 11:01:56.485,0.71,0.43,-9.45
2024-08-14 11:01:56.498,0.67,0.39,-9.41
2024-08-14 11:01:56.503,0.63,0.39,-9.45
2024-08-14 11:01:56.533,0.67,0.47,-9.41
2024-08-14 11:01:56.539,0.75,0.43,-9.45
2024-08-14 11:01:56.545,0.71,0.43,-9.41
2024-08-14 11:01:56.570,0.71,0.43,-9.45
2024-08-14 11:01:56.574,0.67,0.39,-9.45
2024-08-14 11:01:56.578,0.67,0.39,-9.45
2024-08-14 11:01:56.607,0.63,0.47,-9.41
2024-08-14 11:01:56.616,0.67,0.43,-9.45
2024-08-14 11:01:56.616,0.67,0.43,-9.41
2024-08-14 11:01:56.645,0.67,0.39,-9.38
2024-08-14 11:01:56.651,0.63,0.43,-9.49
2024-08-14 11:01:56.659,0.63,0.43,-9.49
2024-08-14 11:01:56.659,0.63,0.47,-9.41
2024-08-14 11:01:56.680,0.67,0.43,-9.38
2024-08-14 11:01:56.686,0.67,0.47,-9.38
2024-08-14 11:01:56.713,0.75,0.43,-9.41
2024-08-14 11:01:56.719,0.71,0.43,-9.45
2024-08-14 11:01:56.719,0.63,0.43,-9.49
2024-08-14 11:01:56.751,0.63,0.43,-9.45
2024-08-14 11:01:56.758,0.71,0.39,-9.45
2024-08-14 11:01:56.777,0.63,0.47,-9.45
2024-08-14 11:01:56.829,0.67,0.43,-9.49
2024-08-14 11:01:56.861,0.63,0.43,-9.41
2024-08-14 11:01:56.867,0.67,0.43,-9.45
2024-08-14 11:01:56.867,0.67,0.43,-9.45
2024-08-14 11:01:56.871,0.67,0.47,-9.41
2024-08-14 11:01:56.874,0.67,0.47,-9.41
2024-08-14 11:01:56.881,0.67,0.43,-9.45
2024-08-14 11:01:56.881,0.67,0.43,-9.45
2024-08-14 11:01:56.881,0.75,0.39,-9.49
2024-08-14 11:01:56.888,0.67,0.43,-9.49
2024-08-14 11:01:56.888,0.67,0.43,-9.45
2024-08-14 11:01:56.918,0.67,0.39,-9.41
2024-08-14 11:01:56.928,0.67,0.43,-9.41
2024-08-14 11:01:56.928,0.67,0.47,-9.41
2024-08-14 11:01:56.957,0.67,0.43,-9.34
2024-08-14 11:01:56.961,0.67,0.39,-9.49
2024-08-14 11:01:56.967,0.67,0.39,-9.45
2024-08-14 11:01:56.971,0.63,0.43,-9.45
2024-08-14 11:01:57.000,0.71,0.47,-9.38
2024-08-14 11:01:57.008,0.67,0.43,-9.41
2024-08-14 11:01:57.020,0.67,0.43,-9.41
2024-08-14 11:01:57.038,0.71,0.43,-9.41
2024-08-14 11:01:57.046,0.67,0.47,-9.38
2024-08-14 11:01:57.046,0.67,0.43,-9.45
2024-08-14 11:01:57.075,0.67,0.39,-9.45
2024-08-14 11:01:57.080,0.67,0.43,-9.38
2024-08-14 11:01:57.087,0.67,0.47,-9.38
2024-08-14 11:01:57.114,0.67,0.43,-9.45
2024-08-14 11:01:57.133,0.67,0.43,-9.45
2024-08-14 11:01:57.133,0.67,0.39,-9.41
2024-08-14 11:01:57.135,0.67,0.39,-9.41
2024-08-14 11:01:57.139,0.71,0.43,-9.45
2024-08-14 11:01:57.158,0.67,0.47,-9.45
2024-08-14 11:01:57.160,0.67,0.43,-9.41
2024-08-14 11:01:57.195,0.67,0.43,-9.41
2024-08-14 11:01:57.197,0.67,0.39,-9.45
2024-08-14 11:01:57.200,0.67,0.43,-9.45
2024-08-14 11:01:57.231,0.67,0.43,-9.38
2024-08-14 11:01:57.239,0.71,0.51,-9.41
2024-08-14 11:01:57.239,0.63,0.39,-9.45
2024-08-14 11:01:57.268,0.67,0.43,-9.41
2024-08-14 11:01:57.274,0.67,0.47,-9.45
2024-08-14 11:01:57.274,0.63,0.43,-9.45
2024-08-14 11:01:57.306,0.67,0.47,-9.45
2024-08-14 11:01:57.311,0.63,0.43,-9.41
2024-08-14 11:01:57.320,0.67,0.43,-9.41
2024-08-14 11:01:57.320,0.67,0.43,-9.38
2024-08-14 11:01:57.349,0.59,0.47,-9.3
2024-08-14 11:01:57.353,0.67,0.47,-9.53
2024-08-14 11:01:57.385,0.67,0.43,-9.45
2024-08-14 11:01:57.385,0.67,0.51,-9.38
2024-08-14 11:01:57.414,0.71,0.43,-9.41
2024-08-14 11:01:57.414,0.63,0.43,-9.45
2024-08-14 11:01:57.414,0.63,0.47,-9.41
2024-08-14 11:01:57.447,0.63,0.43,-9.49
2024-08-14 11:01:57.447,0.67,0.43,-9.45
2024-08-14 11:01:57.447,0.71,0.39,-9.38
2024-08-14 11:01:57.481,0.67,0.39,-9.45
2024-08-14 11:01:57.495,0.67,0.43,-9.45
2024-08-14 11:01:57.529,0.63,0.47,-9.41
2024-08-14 11:01:57.529,0.71,0.43,-9.45
2024-08-14 11:01:57.529,0.71,0.39,-9.45
2024-08-14 11:01:57.629,0.67,0.47,-9.45
2024-08-14 11:01:57.629,0.67,0.43,-9.49
2024-08-14 11:01:57.629,0.63,0.43,-9.41
2024-08-14 11:01:57.629,0.67,0.43,-9.45
2024-08-14 11:01:57.629,0.67,0.47,-9.41
2024-08-14 11:01:57.629,0.71,0.39,-9.45
2024-08-14 11:01:57.629,0.67,0.47,-9.45
2024-08-14 11:01:57.629,0.63,0.43,-9.45
2024-08-14 11:01:57.629,0.63,0.43,-9.45
2024-08-14 11:01:57.714,0.63,0.43,-9.45
2024-08-14 11:01:57.714,0.63,0.43,-9.41
2024-08-14 11:01:57.714,0.71,0.43,-9.41
2024-08-14 11:01:57.715,0.71,0.47,-9.41
2024-08-14 11:01:57.715,0.67,0.35,-9.41
2024-08-14 11:01:57.715,0.67,0.39,-9.45
2024-08-14 11:01:57.802,0.67,0.43,-9.41
2024-08-14 11:01:57.802,0.67,0.43,-9.41
2024-08-14 11:01:57.802,0.63,0.47,-9.45
2024-08-14 11:01:57.802,0.71,0.39,-9.49
2024-08-14 11:01:57.802,0.67,0.43,-9.41
2024-08-14 11:01:57.802,0.67,0.43,-9.41
2024-08-14 11:01:57.802,0.67,0.39,-9.41
2024-08-14 11:01:57.879,0.67,0.39,-9.41
2024-08-14 11:01:57.880,0.63,0.47,-9.38
2024-08-14 11:01:57.880,0.67,0.47,-9.41
2024-08-14 11:01:57.880,0.63,0.51,-9.45
2024-08-14 11:01:57.880,0.67,0.47,-9.41
2024-08-14 11:01:57.944,0.63,0.43,-9.41
2024-08-14 11:01:57.944,0.67,0.47,-9.45
2024-08-14 11:01:57.944,0.71,0.39,-9.41
2024-08-14 11:01:57.944,0.67,0.39,-9.45
2024-08-14 11:01:57.944,0.71,0.43,-9.41
2024-08-14 11:01:57.944,0.71,0.43,-9.45
2024-08-14 11:01:57.944,0.67,0.39,-9.45
2024-08-14 11:01:57.944,0.67,0.43,-9.45
2024-08-14 11:01:57.944,0.71,0.43,-9.41
2024-08-14 11:01:57.990,0.71,0.43,-9.45
2024-08-14 11:01:57.990,0.63,0.51,-9.49
2024-08-14 11:01:57.990,0.71,0.43,-9.45
2024-08-14 11:01:58.025,0.67,0.43,-9.45
2024-08-14 11:01:58.025,0.63,0.43,-9.41
2024-08-14 11:01:58.025,0.67,0.39,-9.38
2024-08-14 11:01:58.054,0.71,0.39,-9.41
2024-08-14 11:01:58.054,0.63,0.39,-9.45
2024-08-14 11:01:58.054,0.67,0.43,-9.49
