Timestamp (ms),X (m/s^2),Y (m/s^2),Z (m/s^2)
132422,0.24,0.00,-9.53
132434,0.12,0.04,-9.57
132446,0.16,0.04,-9.53
132458,0.12,0.04,-9.53
132470,0.16,0.00,-9.53
132482,0.16,0.04,-9.53
132494,0.16,0.04,-9.57
132506,0.12,0.08,-9.57
132518,0.12,0.08,-9.57
132530,0.08,0.04,-9.49
132542,0.12,0.00,-9.49
132554,0.16,0.04,-9.49
132566,0.16,0.00,-9.53
132578,0.16,0.00,-9.53
132590,0.16,0.04,-9.53
132602,0.16,0.04,-9.53
132614,0.16,0.04,-9.57
132626,0.16,0.04,-9.57
132638,0.16,0.04,-9.53
132650,0.16,0.04,-9.53
132662,0.16,0.04,-9.53
132674,0.16,0.08,-9.49
132686,0.12,0.00,-9.53
132698,0.12,0.16,-8.36
132710,0.12,0.04,-9.57
132722,0.12,0.12,-8.71
132734,0.27,0.08,-10.12
132746,0.12,0.04,-9.77
132758,0.16,0.04,-9.34
132770,0.16,0.04,-9.65
132782,0.16,0.04,-9.49
132794,0.20,0.04,-9.69
132806,0.16,0.08,-9.49
132818,0.16,0.04,-9.61
132830,0.16,0.00,-9.41
132842,0.16,0.00,-9.65
132854,0.20,0.04,-9.45
132866,0.16,0.04,-9.53
132878,0.16,0.04,-9.53
132890,0.16,0.04,-9.61
132902,0.16,0.04,-9.53
132914,0.12,0.00,-9.53
132926,0.16,0.00,-9.57
132938,0.20,0.04,-9.53
132950,0.16,0.04,-9.53
132962,0.16,0.00,-9.57
132974,0.20,0.04,-9.57
132986,0.12,0.00,-9.53
132998,0.16,0.04,-9.53
133010,0.20,0.04,-9.57
133022,0.16,0.04,-9.49
133034,0.16,0.04,-9.57
133046,0.16,0.04,-9.57
133058,0.16,0.00,-9.57
133070,0.16,0.04,-9.61
133082,0.16,0.04,-9.53
133094,0.20,0.00,-9.49
133106,0.12,0.00,-9.57
133118,0.16,0.04,-9.65
133130,0.12,0.04,-9.53
133142,0.16,0.04,-9.53
133154,0.16,0.04,-9.57
133166,0.16,0.04,-9.57
133178,0.16,0.04,-9.53
133190,0.12,0.04,-9.57
133202,0.12,0.04,-9.53
133214,0.12,0.04,-9.49
133226,0.16,0.04,-9.49
133238,0.20,0.04,-9.53
133250,0.20,0.00,-9.57
133262,0.12,0.04,-9.53
133274,0.12,0.04,-9.57
133286,0.20,0.00,-9.49
133298,0.16,0.04,-9.53
133310,0.20,0.04,-9.57
133322,0.16,0.04,-9.53
133334,0.12,0.04,-9.53
133346,0.16,0.00,-9.49
133358,0.16,0.08,-9.45
133370,0.39,0.04,-10.98
133382,0.31,0.12,-9.45
133394,0.12,0.20,-9.81
133406,0.20,0.12,-9.53
133418,0.20,0.04,-9.73
133430,0.12,0.04,-9.38
133442,0.20,0.04,-9.73
133454,0.12,0.04,-9.38
133466,0.20,0.04,-9.69
133478,0.08,0.04,-9.65
133490,0.20,0.00,-9.41
133502,0.16,0.04,-9.57
133514,0.20,0.04,-9.49
133526,0.12,0.04,-9.53
133538,0.16,0.04,-9.41
133550,0.16,0.00,-9.65
133562,0.16,0.00,-9.53
133574,0.16,0.04,-9.57
133586,0.16,0.00,-9.49
133598,0.16,0.04,-9.45
133610,0.12,0.00,-9.57
133622,0.16,0.04,-9.49
133634,0.12,0.04,-9.49
133646,0.12,0.04,-9.53
133658,0.16,0.04,-9.61
133670,0.12,0.04,-9.57
133682,0.12,0.08,-9.57
133694,0.12,0.04,-9.53
133706,0.16,0.08,-9.57
133718,0.16,0.00,-9.53
133730,0.16,0.00,-9.57
133742,0.16,0.00,-9.57
133754,0.12,0.04,-9.53
133766,0.12,0.00,-9.61
133778,0.16,0.04,-9.57
133790,0.16,0.04,-9.53
133802,0.12,0.04,-9.53
133814,0.16,0.04,-9.53
133826,0.16,0.00,-9.53
133838,0.16,0.04,-9.49
133850,0.16,0.04,-9.53
133862,0.12,0.04,-9.53
133874,0.12,0.04,-9.57
133886,0.20,0.00,-9.57
133898,0.16,0.04,-9.53
133910,0.16,0.04,-9.49
133922,0.16,0.04,-9.57
133934,0.16,0.04,-9.57
133946,0.16,0.08,-9.57
133958,0.12,0.04,-9.57
133970,0.16,0.04,-9.53
133982,0.12,0.04,-9.49
133994,0.16,0.04,-9.53
134006,0.12,0.04,-9.49
134018,0.16,0.04,-9.53
134030,0.27,0.20,-10.20
134042,0.20,0.16,-8.75
134054,0.24,0.16,-10.08
134066,0.16,0.08,-9.26
134078,0.16,0.08,-9.73
134090,0.20,0.08,-9.61
134102,0.16,0.04,-9.69
134114,0.16,0.04,-9.49
134126,0.20,0.04,-9.69
134138,0.12,0.04,-9.30
134150,0.16,0.04,-9.41
134162,0.16,0.00,-9.73
134174,0.08,0.04,-9.45
134186,0.16,0.04,-9.57
134198,0.12,0.04,-9.53
134210,0.12,0.08,-9.53
134222,0.12,0.00,-9.57
134234,0.16,0.04,-9.53
134246,0.12,0.04,-9.45
134258,0.16,0.04,-9.61
134270,0.16,0.04,-9.53
134282,0.12,0.04,-9.49
134294,0.16,0.00,-9.53
134306,0.16,0.04,-9.57
134318,0.16,0.04,-9.53
134330,0.16,0.08,-9.57
134342,0.12,0.04,-9.57
134354,0.16,0.00,-9.57
134366,0.16,0.00,-9.49
134378,0.12,0.04,-9.57
134390,0.12,0.00,-9.57
134402,0.16,0.04,-9.57
134414,0.16,0.00,-9.53
134426,0.12,0.04,-9.57
134438,0.12,0.04,-9.53
134450,0.12,0.08,-9.49
134462,0.16,0.00,-9.53
134474,0.16,0.04,-9.57
134486,0.20,0.00,-9.53
134498,0.20,0.00,-9.57
134510,0.16,0.04,-9.53
134522,0.12,0.04,-9.57
134534,0.16,0.00,-9.57
134546,0.16,0.00,-9.53
134558,0.16,0.00,-9.49
134570,0.16,0.04,-9.57
134582,0.16,0.04,-9.57
134594,0.12,0.04,-9.57
134606,0.16,0.04,-9.49
134618,0.16,0.08,-9.53
134630,0.12,0.04,-9.53
134642,0.20,0.04,-9.53
134654,0.12,0.04,-9.53
134666,0.20,-0.24,-10.79
134678,0.51,-0.12,-10.55
134690,0.16,-0.27,-9.89
134702,0.16,0.04,-9.73
134714,0.12,0.00,-9.57
134726,0.16,0.00,-9.38
134738,0.12,-0.04,-9.81
134750,0.12,0.04,-9.30
134762,0.16,0.04,-9.69
134774,0.12,0.08,-9.65
134786,0.16,0.00,-9.53
134798,0.12,0.04,-9.57
134810,0.16,0.04,-9.61
134822,0.16,0.04,-9.53
134834,0.16,0.04,-9.49
134846,0.12,0.04,-9.57
134858,0.16,0.08,-9.53
134870,0.20,0.04,-9.57
134882,0.16,0.04,-9.53
134894,0.16,0.00,-9.57
134906,0.12,0.04,-9.57
134918,0.12,0.04,-9.53
134930,0.16,0.08,-9.61
134942,0.16,0.04,-9.57
134954,0.16,0.04,-9.53
134966,0.12,0.00,-9.53
134978,0.12,0.04,-9.61
134990,0.16,0.04,-9.57
135002,0.16,0.04,-9.53
135014,0.16,0.00,-9.53
135026,0.16,0.04,-9.57
135038,0.12,0.00,-9.57
135050,0.16,0.00,-9.49
135062,0.16,0.04,-9.53
135074,0.20,0.04,-9.53
135086,0.20,0.08,-9.53
135098,0.16,0.04,-9.57
135110,0.16,0.00,-9.53
135122,0.16,0.08,-9.57
135134,0.16,0.08,-9.57
135146,0.20,0.04,-9.57
135158,0.16,0.04,-9.57
135170,0.12,0.04,-9.57
135182,0.12,0.04,-9.53
135194,0.12,0.04,-9.53
135206,0.16,0.04,-9.53
135218,0.12,0.04,-9.49
135230,0.12,0.04,-9.53
135242,0.12,0.04,-9.53
135254,0.16,0.08,-9.57
135266,0.16,0.04,-9.53
135278,0.16,0.04,-9.57
135290,0.16,0.04,-9.53
135302,0.16,0.04,-9.53
135314,0.12,0.08,-9.53
135326,0.16,0.04,-9.53
135338,0.12,0.04,-9.53
135350,0.16,0.04,-9.53
135362,0.16,0.08,-9.53
135374,0.16,0.04,-9.57
135386,0.20,0.04,-9.53
135398,0.16,0.04,-9.53
135410,0.16,0.04,-9.57
135422,0.20,0.04,-9.49
135434,0.20,0.04,-9.53
135446,0.16,0.08,-9.57
135458,0.16,0.08,-9.53
135470,0.12,0.04,-9.57
135482,0.16,0.04,-9.53
135494,0.12,0.08,-9.57
135506,0.20,0.04,-9.53
135518,-0.35,0.71,-4.47
135530,-1.73,-1.41,-18.91
135542,-0.78,0.12,-7.88
135554,0.08,-0.31,-12.28
135566,0.71,0.16,-9.45
135578,0.51,-0.16,-10.98
135590,0.16,-0.24,-9.26
135602,0.08,0.00,-10.32
135614,0.31,0.24,-8.90
135626,0.12,0.04,-8.79
135638,0.27,0.08,-9.92
135650,0.16,0.04,-9.61
135662,0.08,0.00,-9.69
135674,0.16,0.08,-9.57
135686,0.16,0.08,-9.61
135698,0.20,0.04,-9.49
135710,0.16,0.04,-9.65
135722,0.20,0.04,-9.38
135734,0.12,0.00,-9.57
135746,0.12,0.04,-9.45
135758,0.12,-0.04,-9.57
135770,0.12,0.00,-9.49
135782,0.20,0.04,-9.49
