Timestamp,X(m/s^2),Y(m/s^2),Z(m/s^2),Label
2024-08-15 10:14:02.827,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:02.835,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:02.840,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:02.870,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:02.875,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:02.881,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:02.886,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:02.916,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:02.963,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:02.986,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:02.986,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:02.992,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:02.992,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:02.992,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:02.999,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:02.999,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:03.006,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:03.035,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:03.064,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:03.071,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:03.071,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:03.071,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:03.079,0.75,0.16,-9.45,Stationary
2024-08-15 10:14:03.107,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:03.111,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:03.118,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:03.148,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:03.154,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:03.154,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:03.184,0.63,0.12,-9.45,Stationary
2024-08-15 10:14:03.189,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:03.189,0.63,0.2,-9.49,Stationary
2024-08-15 10:14:03.202,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:03.228,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:03.231,0.63,0.16,-9.41,Stationary
2024-08-15 10:14:03.262,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:03.266,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:03.266,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:03.273,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:03.296,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:03.317,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:03.317,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:03.323,0.63,0.16,-9.45,Stationary
2024-08-15 10:14:03.349,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:03.352,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:03.361,0.71,0.08,-9.45,Stationary
2024-08-15 10:14:03.387,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:03.392,0.63,0.16,-9.45,Stationary
2024-08-15 10:14:03.401,0.67,0.2,-9.41,Stationary
2024-08-15 10:14:03.423,0.67,0.12,-9.53,Stationary
2024-08-15 10:14:03.427,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:03.433,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:03.441,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:03.473,0.71,0.08,-9.45,Stationary
2024-08-15 10:14:03.477,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:03.483,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:03.487,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:03.517,0.63,0.2,-9.49,Stationary
2024-08-15 10:14:03.522,0.71,0.2,-9.49,Stationary
2024-08-15 10:14:03.528,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:03.556,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:03.561,0.67,0.2,-9.49,Stationary
2024-08-15 10:14:03.567,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:03.591,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:03.622,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:03.622,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:03.628,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:03.628,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:03.633,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:03.660,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:03.663,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:03.668,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:03.692,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:03.706,0.75,0.2,-9.45,Stationary
2024-08-15 10:14:03.706,0.63,0.16,-9.49,Stationary
2024-08-15 10:14:03.734,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:03.737,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:03.743,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:03.773,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:03.776,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:03.782,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:03.788,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:03.818,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:03.821,0.71,0.08,-9.45,Stationary
2024-08-15 10:14:03.828,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:03.855,0.67,0.16,-9.53,Stationary
2024-08-15 10:14:03.860,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:03.860,0.71,0.2,-9.41,Stationary
2024-08-15 10:14:03.870,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:03.900,0.59,0.16,-9.49,Stationary
2024-08-15 10:14:03.904,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:03.912,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:03.939,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:03.943,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:03.948,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:03.975,0.67,0.2,-9.45,Stationary
2024-08-15 10:14:03.978,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:03.984,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:03.989,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:04.020,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:04.044,0.63,0.08,-9.49,Stationary
2024-08-15 10:14:04.044,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:04.051,0.63,0.16,-9.41,Stationary
2024-08-15 10:14:04.051,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:04.083,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:04.086,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:04.093,0.63,0.2,-9.45,Stationary
2024-08-15 10:14:04.100,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:04.110,0.71,0.2,-9.45,Stationary
2024-08-15 10:14:04.142,0.71,0.24,-9.45,Stationary
2024-08-15 10:14:04.144,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:04.150,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:04.180,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:04.184,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:04.191,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:04.217,0.67,0.12,-9.53,Stationary
2024-08-15 10:14:04.265,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:04.269,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:04.276,0.67,0.2,-9.41,Stationary
2024-08-15 10:14:04.276,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:04.284,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:04.284,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:04.284,0.67,0.12,-9.53,Stationary
2024-08-15 10:14:04.312,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:04.316,0.75,0.12,-9.49,Stationary
2024-08-15 10:14:04.322,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:04.325,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:04.357,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:04.360,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:04.366,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:04.395,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:04.414,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:04.414,0.67,0.2,-9.45,Stationary
2024-08-15 10:14:04.420,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:04.428,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:04.442,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:04.445,0.71,0.08,-9.45,Stationary
2024-08-15 10:14:04.477,0.75,0.12,-9.49,Stationary
2024-08-15 10:14:04.481,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:04.488,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:04.516,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:04.519,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:04.519,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:04.561,0.71,0.16,-9.38,Stationary
2024-08-15 10:14:04.564,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:04.572,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:04.572,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:04.597,0.67,0.08,-9.41,Stationary
2024-08-15 10:14:04.603,0.75,0.16,-9.45,Stationary
2024-08-15 10:14:04.603,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:04.636,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:04.640,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:04.649,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:04.658,0.63,0.12,-9.45,Stationary
2024-08-15 10:14:04.683,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:04.688,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:04.688,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:04.720,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:04.724,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:04.724,0.63,0.16,-9.49,Stationary
2024-08-15 10:14:04.737,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:04.778,0.75,0.12,-9.41,Stationary
2024-08-15 10:14:04.781,0.67,0.2,-9.41,Stationary
2024-08-15 10:14:04.787,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:04.787,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:04.816,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:04.820,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:04.826,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:04.830,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:04.855,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:04.880,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:04.880,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:04.887,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:04.913,0.75,0.16,-9.45,Stationary
2024-08-15 10:14:04.916,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:04.922,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:04.928,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:04.959,0.63,0.16,-9.49,Stationary
2024-08-15 10:14:04.962,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:04.969,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:04.975,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:05.004,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:05.007,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:05.016,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:05.044,0.71,0.2,-9.41,Stationary
2024-08-15 10:14:05.048,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:05.054,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:05.061,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:05.090,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:05.094,0.67,0.12,-9.38,Stationary
2024-08-15 10:14:05.106,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:05.126,0.63,0.16,-9.41,Stationary
2024-08-15 10:14:05.153,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:05.153,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:05.159,0.63,0.12,-9.53,Stationary
2024-08-15 10:14:05.159,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:05.175,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:05.179,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:05.212,0.75,0.12,-9.45,Stationary
2024-08-15 10:14:05.215,0.75,0.12,-9.45,Stationary
2024-08-15 10:14:05.222,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:05.248,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:05.252,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:05.258,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:05.267,0.67,0.12,-9.38,Stationary
2024-08-15 10:14:05.291,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:05.296,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:05.296,0.75,0.08,-9.45,Stationary
2024-08-15 10:14:05.332,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:05.336,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:05.346,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:05.346,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:05.378,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:05.387,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:05.387,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:05.417,0.71,0.08,-9.49,Stationary
2024-08-15 10:14:05.421,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:05.432,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:05.432,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:05.459,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:05.505,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:05.510,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:05.518,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:05.518,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:05.518,0.63,0.12,-9.45,Stationary
2024-08-15 10:14:05.524,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:05.531,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:05.554,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:05.560,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:05.583,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:05.598,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:05.598,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:05.608,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:05.629,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:05.634,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:05.634,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:05.651,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:05.656,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:05.690,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:05.695,0.75,0.12,-9.41,Stationary
2024-08-15 10:14:05.704,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:05.711,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:05.739,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:05.742,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:05.751,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:05.775,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:05.779,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:05.785,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:05.792,0.71,0.2,-9.45,Stationary
2024-08-15 10:14:05.821,0.75,0.16,-9.45,Stationary
2024-08-15 10:14:05.826,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:05.826,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:05.841,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:05.868,0.63,0.2,-9.45,Stationary
2024-08-15 10:14:05.898,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:05.898,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:05.905,0.71,0.12,-9.53,Stationary
2024-08-15 10:14:05.905,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:05.918,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:05.927,0.75,0.12,-9.38,Stationary
2024-08-15 10:14:05.954,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:05.957,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:05.965,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:05.990,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:05.993,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:06.002,0.63,0.16,-9.45,Stationary
2024-08-15 10:14:06.007,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:06.040,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:06.056,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:06.060,0.63,0.16,-9.41,Stationary
2024-08-15 10:14:06.092,0.75,0.12,-9.45,Stationary
2024-08-15 10:14:06.092,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:06.098,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:06.098,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:06.104,0.67,0.16,-9.38,Stationary
2024-08-15 10:14:06.131,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:06.142,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:06.142,0.71,0.12,-9.38,Stationary
2024-08-15 10:14:06.155,0.71,0.08,-9.49,Stationary
2024-08-15 10:14:06.179,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:06.183,0.63,0.2,-9.41,Stationary
2024-08-15 10:14:06.191,0.63,0.16,-9.45,Stationary
2024-08-15 10:14:06.210,0.75,0.08,-9.41,Stationary
2024-08-15 10:14:06.214,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:06.222,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:06.252,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:06.255,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:06.262,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:06.288,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:06.302,0.71,0.2,-9.41,Stationary
2024-08-15 10:14:06.302,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:06.307,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:06.337,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:06.343,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:06.343,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:06.374,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:06.377,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:06.384,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:06.413,0.75,0.12,-9.45,Stationary
2024-08-15 10:14:06.416,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:06.424,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:06.430,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:06.459,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:06.463,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:06.470,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:06.495,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:06.499,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:06.506,0.67,0.12,-9.38,Stationary
2024-08-15 10:14:06.513,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:06.540,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:06.544,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:06.551,0.71,0.08,-9.45,Stationary
2024-08-15 10:14:06.579,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:06.583,0.63,0.2,-9.41,Stationary
2024-08-15 10:14:06.608,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:06.626,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:06.626,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:06.631,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:06.644,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:06.644,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:06.675,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:06.679,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:06.687,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:06.711,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:06.716,0.75,0.12,-9.45,Stationary
2024-08-15 10:14:06.722,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:06.728,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:06.759,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:06.764,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:06.764,0.71,0.2,-9.49,Stationary
2024-08-15 10:14:06.774,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:06.804,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:06.846,0.63,0.12,-9.49,Stationary
2024-08-15 10:14:06.850,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:06.856,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:06.856,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:06.863,0.75,0.12,-9.45,Stationary
2024-08-15 10:14:06.863,0.63,0.16,-9.45,Stationary
2024-08-15 10:14:06.892,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:06.895,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:06.902,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:06.907,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:06.938,0.75,0.2,-9.45,Stationary
2024-08-15 10:14:06.976,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:06.980,0.75,0.12,-9.45,Stationary
2024-08-15 10:14:06.986,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:06.986,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:06.992,0.63,0.16,-9.49,Stationary
2024-08-15 10:14:06.992,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:07.020,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:07.024,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:07.031,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:07.042,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:07.051,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:07.080,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:07.084,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:07.091,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:07.117,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:07.121,0.67,0.08,-9.45,Stationary
2024-08-15 10:14:07.128,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:07.137,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:07.164,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:07.168,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:07.176,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:07.204,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:07.208,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:07.214,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:07.240,0.71,0.24,-9.41,Stationary
2024-08-15 10:14:07.244,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:07.252,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:07.257,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:07.285,0.67,0.2,-9.45,Stationary
2024-08-15 10:14:07.288,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:07.294,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:07.324,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:07.345,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:07.374,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:07.377,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:07.383,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:07.383,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:07.388,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:07.389,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:07.418,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:07.449,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:07.449,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:07.455,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:07.455,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:07.460,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:07.492,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:07.496,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:07.502,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:07.506,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:07.541,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:07.544,0.71,0.08,-9.45,Stationary
2024-08-15 10:14:07.551,0.67,0.2,-9.49,Stationary
2024-08-15 10:14:07.577,0.67,0.2,-9.45,Stationary
2024-08-15 10:14:07.580,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:07.587,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:07.592,0.75,0.16,-9.53,Stationary
2024-08-15 10:14:07.621,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:07.624,0.71,0.08,-9.41,Stationary
2024-08-15 10:14:07.630,0.63,0.16,-9.45,Stationary
2024-08-15 10:14:07.659,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:07.663,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:07.672,0.75,0.08,-9.49,Stationary
2024-08-15 10:14:07.694,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:07.719,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:07.719,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:07.724,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:07.724,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:07.757,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:07.761,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:07.761,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:07.785,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:07.786,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:07.814,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:07.819,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:07.827,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:07.834,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:07.860,0.63,0.16,-9.45,Stationary
2024-08-15 10:14:07.864,0.67,0.24,-9.45,Stationary
2024-08-15 10:14:07.872,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:07.899,0.67,0.12,-9.45,Stationary
