Timestamp(ms),X(m/s^2),Y(m/s^2),Z(m/s^2),state
[2024-08-15 10:17:23.933] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:23.933] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:23.933] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:23.961] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:23.978] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:23.993] 0.71, 0.12, -9.38, Stationary
[2024-08-15 10:17:24.025] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:24.046] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:24.046] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:24.052] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:24.052] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:24.052] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:24.062] 0.63, 0.12, -9.45, Stationary
[2024-08-15 10:17:24.091] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:24.096] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:24.099] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:24.122] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:24.135] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:24.140] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:24.168] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:24.173] 0.78, 0.12, -9.41, Stationary
[2024-08-15 10:17:24.176] 0.67, 0.08, -9.45, Stationary
[2024-08-15 10:17:24.176] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:24.213] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:24.218] 0.67, 0.12, -9.53, Stationary
[2024-08-15 10:17:24.223] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:24.248] 0.71, 0.16, -9.53, Stationary
[2024-08-15 10:17:24.248] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:24.259] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:24.280] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:24.291] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:24.298] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:24.328] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:24.339] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:24.344] 0.67, 0.12, -9.38, Stationary
[2024-08-15 10:17:24.344] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:24.350] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:24.359] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:24.390] 0.63, 0.16, -9.49, Stationary
[2024-08-15 10:17:24.401] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:24.408] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:24.425] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:24.438] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:24.441] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:24.447] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:24.470] 0.71, 0.20, -9.45, Stationary
[2024-08-15 10:17:24.481] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:24.486] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:24.504] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:24.521] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:24.534] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:24.551] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:24.551] 0.71, 0.08, -9.41, Stationary
[2024-08-15 10:17:24.558] 0.67, 0.08, -9.45, Stationary
[2024-08-15 10:17:24.589] 0.67, 0.20, -9.45, Stationary
[2024-08-15 10:17:24.589] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:24.597] 0.75, 0.12, -9.45, Stationary
[2024-08-15 10:17:24.603] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:24.635] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:24.639] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:24.643] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:24.663] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:24.703] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:24.707] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:24.711] 0.71, 0.12, -9.38, Stationary
[2024-08-15 10:17:24.714] 0.63, 0.12, -9.45, Stationary
[2024-08-15 10:17:24.720] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:24.723] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:24.755] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:24.755] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:24.772] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:24.772] 0.71, 0.20, -9.41, Stationary
[2024-08-15 10:17:24.803] 0.63, 0.20, -9.49, Stationary
[2024-08-15 10:17:24.807] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:24.809] 0.75, 0.12, -9.45, Stationary
[2024-08-15 10:17:24.833] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:24.843] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:24.846] 0.75, 0.08, -9.41, Stationary
[2024-08-15 10:17:24.865] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:24.880] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:24.880] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:24.914] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:24.917] 0.63, 0.16, -9.53, Stationary
[2024-08-15 10:17:24.920] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:24.947] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:24.954] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:24.957] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:24.962] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:24.991] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:24.999] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:24.999] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:25.023] 0.75, 0.16, -9.38, Stationary
[2024-08-15 10:17:25.034] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:25.069] 0.71, 0.20, -9.49, Stationary
[2024-08-15 10:17:25.075] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:25.077] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:25.091] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:25.091] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:25.097] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:25.117] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:25.117] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:25.133] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:25.166] 0.71, 0.20, -9.49, Stationary
[2024-08-15 10:17:25.188] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:25.192] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:25.192] 0.75, 0.08, -9.45, Stationary
[2024-08-15 10:17:25.197] 0.67, 0.20, -9.45, Stationary
[2024-08-15 10:17:25.197] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:25.228] 0.71, 0.08, -9.41, Stationary
[2024-08-15 10:17:25.228] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:25.260] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:25.260] 0.67, 0.20, -9.49, Stationary
[2024-08-15 10:17:25.260] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:25.291] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:25.291] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:25.322] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:25.322] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:25.338] 0.71, 0.16, -9.53, Stationary
[2024-08-15 10:17:25.338] 0.67, 0.20, -9.49, Stationary
[2024-08-15 10:17:25.347] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:25.370] 0.75, 0.16, -9.45, Stationary
[2024-08-15 10:17:25.385] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:25.385] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:25.417] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:25.432] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:25.432] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:25.432] 0.71, 0.20, -9.41, Stationary
[2024-08-15 10:17:25.432] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:25.464] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:25.480] 0.71, 0.08, -9.49, Stationary
[2024-08-15 10:17:25.480] 0.71, 0.08, -9.45, Stationary
[2024-08-15 10:17:25.495] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:25.495] 0.67, 0.16, -9.53, Stationary
[2024-08-15 10:17:25.527] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:25.527] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:25.542] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:25.558] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:25.574] 0.71, 0.20, -9.45, Stationary
[2024-08-15 10:17:25.574] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:25.622] 0.67, 0.20, -9.45, Stationary
[2024-08-15 10:17:25.628] 0.67, 0.16, -9.38, Stationary
[2024-08-15 10:17:25.628] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:25.634] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:25.637] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:25.648] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:25.669] 0.67, 0.16, -9.53, Stationary
[2024-08-15 10:17:25.669] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:25.684] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:25.716] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:25.716] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:25.716] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:25.748] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:25.748] 0.67, 0.20, -9.49, Stationary
[2024-08-15 10:17:25.748] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:25.763] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:25.810] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:25.810] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:25.826] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:25.826] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:25.826] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:25.858] 0.63, 0.12, -9.45, Stationary
[2024-08-15 10:17:25.858] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:25.858] 0.67, 0.20, -9.49, Stationary
[2024-08-15 10:17:25.889] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:25.889] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:25.889] 0.71, 0.12, -9.34, Stationary
[2024-08-15 10:17:25.905] 0.67, 0.20, -9.41, Stationary
[2024-08-15 10:17:25.936] 0.67, 0.20, -9.45, Stationary
[2024-08-15 10:17:25.936] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:25.952] 0.67, 0.20, -9.49, Stationary
[2024-08-15 10:17:25.968] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:25.984] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:25.988] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:26.017] 0.67, 0.08, -9.41, Stationary
[2024-08-15 10:17:26.020] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:26.023] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:26.032] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:26.050] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:26.063] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:26.070] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:26.095] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:26.102] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:26.106] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:26.129] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:26.167] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:26.172] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:26.174] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:26.174] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:26.182] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:26.205] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:26.212] 0.67, 0.08, -9.41, Stationary
[2024-08-15 10:17:26.217] 0.67, 0.12, -9.38, Stationary
[2024-08-15 10:17:26.237] 0.63, 0.20, -9.45, Stationary
[2024-08-15 10:17:26.250] 0.75, 0.16, -9.45, Stationary
[2024-08-15 10:17:26.255] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:26.284] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:26.287] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:26.291] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:26.294] 0.71, 0.20, -9.41, Stationary
[2024-08-15 10:17:26.316] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:26.316] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:26.334] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:26.363] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:26.369] 0.75, 0.16, -9.45, Stationary
[2024-08-15 10:17:26.369] 0.63, 0.16, -9.41, Stationary
[2024-08-15 10:17:26.395] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:26.404] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:26.408] 0.63, 0.12, -9.45, Stationary
[2024-08-15 10:17:26.438] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:26.444] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:26.444] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:26.470] 0.63, 0.12, -9.49, Stationary
[2024-08-15 10:17:26.500] 0.63, 0.16, -9.53, Stationary
[2024-08-15 10:17:26.505] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:26.509] 0.71, 0.12, -9.38, Stationary
[2024-08-15 10:17:26.515] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:26.517] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:26.545] 0.67, 0.20, -9.41, Stationary
[2024-08-15 10:17:26.584] 0.67, 0.24, -9.41, Stationary
[2024-08-15 10:17:26.617] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:26.630] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:26.633] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:26.633] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:26.636] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:26.636] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:26.642] 0.75, 0.16, -9.49, Stationary
[2024-08-15 10:17:26.652] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:26.652] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:26.652] 0.67, 0.20, -9.45, Stationary
[2024-08-15 10:17:26.681] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:26.690] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:26.695] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:26.726] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:26.729] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:26.729] 0.67, 0.08, -9.41, Stationary
[2024-08-15 10:17:26.759] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:26.759] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:26.759] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:26.791] 0.67, 0.20, -9.49, Stationary
[2024-08-15 10:17:26.801] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:26.807] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:26.812] 0.71, 0.08, -9.45, Stationary
[2024-08-15 10:17:26.839] 0.67, 0.20, -9.41, Stationary
[2024-08-15 10:17:26.849] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:26.849] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:26.869] 0.71, 0.16, -9.38, Stationary
[2024-08-15 10:17:26.901] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:26.918] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:26.933] 0.71, 0.12, -9.38, Stationary
[2024-08-15 10:17:26.937] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:26.937] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:26.940] 0.71, 0.08, -9.45, Stationary
[2024-08-15 10:17:26.944] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:26.951] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:26.969] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:26.997] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.006] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.011] 0.67, 0.20, -9.45, Stationary
[2024-08-15 10:17:27.018] 0.67, 0.08, -9.45, Stationary
[2024-08-15 10:17:27.047] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.049] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.053] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:27.076] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.103] 0.67, 0.20, -9.49, Stationary
[2024-08-15 10:17:27.103] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:27.108] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.109] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:27.140] 0.67, 0.20, -9.41, Stationary
[2024-08-15 10:17:27.147] 0.71, 0.20, -9.41, Stationary
[2024-08-15 10:17:27.149] 0.67, 0.20, -9.49, Stationary
[2024-08-15 10:17:27.181] 0.75, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.184] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:27.188] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:27.218] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:27.221] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:27.224] 0.75, 0.08, -9.49, Stationary
[2024-08-15 10:17:27.250] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:27.268] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:27.273] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:27.273] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:27.283] 0.67, 0.16, -9.53, Stationary
[2024-08-15 10:17:27.290] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.315] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:27.325] 0.71, 0.08, -9.41, Stationary
[2024-08-15 10:17:27.330] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:27.350] 0.63, 0.16, -9.41, Stationary
[2024-08-15 10:17:27.361] 0.67, 0.08, -9.49, Stationary
[2024-08-15 10:17:27.365] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:27.397] 0.75, 0.12, -9.41, Stationary
[2024-08-15 10:17:27.398] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.401] 0.71, 0.16, -9.38, Stationary
[2024-08-15 10:17:27.425] 0.63, 0.20, -9.45, Stationary
[2024-08-15 10:17:27.425] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:27.425] 0.75, 0.16, -9.45, Stationary
[2024-08-15 10:17:27.459] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:27.474] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:27.474] 0.63, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.505] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.505] 0.75, 0.16, -9.38, Stationary
[2024-08-15 10:17:27.505] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:27.505] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:27.551] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:27.553] 0.67, 0.12, -9.41, Stationary
[2024-08-15 10:17:27.553] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:27.584] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:27.624] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:27.628] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.631] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.634] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.634] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.641] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:27.662] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.662] 0.71, 0.12, -9.38, Stationary
[2024-08-15 10:17:27.678] 0.75, 0.12, -9.41, Stationary
[2024-08-15 10:17:27.678] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.710] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:27.725] 0.67, 0.20, -9.41, Stationary
[2024-08-15 10:17:27.725] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.759] 0.78, 0.20, -9.49, Stationary
[2024-08-15 10:17:27.789] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:27.789] 0.75, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.789] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:27.789] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.805] 0.75, 0.16, -9.45, Stationary
[2024-08-15 10:17:27.805] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:27.836] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.836] 0.71, 0.12, -9.53, Stationary
[2024-08-15 10:17:27.836] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.851] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:27.867] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.898] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.898] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.914] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:27.914] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:27.945] 0.71, 0.20, -9.41, Stationary
[2024-08-15 10:17:27.952] 0.71, 0.08, -9.41, Stationary
[2024-08-15 10:17:27.952] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:27.977] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:27.993] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:27.993] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:27.993] 0.67, 0.20, -9.41, Stationary
[2024-08-15 10:17:28.008] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:28.024] 0.67, 0.20, -9.45, Stationary
[2024-08-15 10:17:28.056] 0.67, 0.20, -9.45, Stationary
[2024-08-15 10:17:28.056] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:28.056] 0.67, 0.20, -9.45, Stationary
[2024-08-15 10:17:28.072] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:28.103] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:28.103] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:28.103] 0.71, 0.12, -9.49, Stationary
[2024-08-15 10:17:28.119] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:28.150] 0.67, 0.12, -9.38, Stationary
[2024-08-15 10:17:28.152] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:28.152] 0.67, 0.08, -9.45, Stationary
[2024-08-15 10:17:28.197] 0.67, 0.16, -9.38, Stationary
[2024-08-15 10:17:28.197] 0.71, 0.16, -9.45, Stationary
[2024-08-15 10:17:28.214] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:28.214] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:28.225] 0.63, 0.16, -9.45, Stationary
[2024-08-15 10:17:28.230] 0.71, 0.12, -9.38, Stationary
[2024-08-15 10:17:28.252] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:28.262] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:28.262] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:28.293] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:28.293] 0.71, 0.16, -9.41, Stationary
[2024-08-15 10:17:28.293] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:28.324] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:28.372] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:28.387] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:28.387] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:28.387] 0.67, 0.20, -9.45, Stationary
[2024-08-15 10:17:28.387] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:28.387] 0.75, 0.12, -9.45, Stationary
[2024-08-15 10:17:28.403] 0.67, 0.16, -9.45, Stationary
[2024-08-15 10:17:28.403] 0.71, 0.16, -9.49, Stationary
[2024-08-15 10:17:28.434] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:28.434] 0.67, 0.08, -9.45, Stationary
[2024-08-15 10:17:28.434] 0.71, 0.12, -9.41, Stationary
[2024-08-15 10:17:28.453] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:28.481] 0.67, 0.12, -9.49, Stationary
[2024-08-15 10:17:28.481] 0.67, 0.16, -9.41, Stationary
[2024-08-15 10:17:28.481] 0.67, 0.12, -9.45, Stationary
[2024-08-15 10:17:28.513] 0.63, 0.16, -9.49, Stationary
[2024-08-15 10:17:28.529] 0.71, 0.12, -9.45, Stationary
[2024-08-15 10:17:28.529] 0.75, 0.12, -9.41, Stationary
[2024-08-15 10:17:28.529] 0.67, 0.16, -9.49, Stationary
[2024-08-15 10:17:28.560] 0.67, 0.16, -9.41, Stationary
